,gene_name,log_fc,pvals_adj,pts
55,FTH1,1.7843691,2.4661695475563985e-22,0.9871794871794872
56,TMEM154,4.2185307,2.6997715975692428e-22,0.9487179487179487
57,SDC1,1.730421,3.235440964681999e-22,1.0
58,TRIM16,1.6109889,3.235440964681999e-22,1.0
59,TNFRSF12A,1.5699819,4.144069438299347e-22,1.0
60,SYTL3,4.2015295,4.315646787251925e-22,0.9358974358974359
61,NDUFA4,1.3551611,4.920300499943623e-22,1.0
62,C11ORF31,1.6007153,4.995502340259376e-22,1.0
63,GTF2F2,1.5370642,6.499034576597458e-22,0.9743589743589743
64,MRPL55,1.7158905,6.499034576597458e-22,0.9871794871794872
65,TSPAN1,5.215225,6.884152503416632e-22,0.9230769230769231
66,AJUBA,2.65146,1.1565757406378906e-21,0.9615384615384616
67,AP1S3,3.9997506,1.2868793445674376e-21,0.9487179487179487
68,LRRC1,3.1095443,1.3629855079291187e-21,0.9615384615384616
69,SERPINB2,3.3518357,1.4675064441267157e-21,0.9615384615384616
70,SFXN1,0.8781414,2.036692328587247e-21,1.0
71,ATP1B1,1.4375671,2.3405478638302512e-21,0.9871794871794872
72,MPZL3,3.132137,4.396908100441055e-21,0.9487179487179487
73,SUB1,2.9973383,4.656873122552717e-21,1.0
74,ODC1,2.0182862,6.410966563415562e-21,0.9743589743589743
75,GSTK1,1.2365495,7.92213233027893e-21,1.0
76,HNRNPA3,2.132104,7.92213233027893e-21,0.9743589743589743
77,LIPA,1.843558,8.068575679176616e-21,1.0
78,MYO1E,2.0177627,9.284706911584475e-21,0.9871794871794872
79,EPPK1,6.7140355,9.284706911584475e-21,0.8974358974358975
80,CKB,1.4047308,9.371818111308735e-21,0.9871794871794872
81,JUP,2.8442752,9.460147778236694e-21,0.9871794871794872
82,FAM83B,4.073509,1.1765187047597256e-20,0.9230769230769231
83,DCXR,1.9574237,1.5535458186784494e-20,0.9615384615384616
84,KRT15,5.0261307,1.6719387148299656e-20,0.8974358974358975
85,PPP1CC,1.4294474,2.0769342302150124e-20,1.0
86,ERVMER34-1,6.831918,2.130595035576935e-20,0.8846153846153846
87,UBXN4,1.7113336,2.158555120395083e-20,1.0
88,IL1RN,21.360954,2.158555120395083e-20,0.8717948717948718
89,TIPARP,1.8819846,2.3601499213008303e-20,0.9871794871794872
90,HS3ST1,4.1369514,2.580425773750865e-20,0.9102564102564102
91,ZNF252P,2.479167,2.732929800281433e-20,0.9743589743589743
92,RBP1,1.5778289,3.4046131312554285e-20,0.9871794871794872
93,TYW3,1.5955111,3.4046131312554285e-20,0.9871794871794872
94,RSPRY1,1.8433099,4.0040168823880737e-20,0.9615384615384616
95,HLA-C,2.119288,4.084291861956835e-20,0.9615384615384616
96,HLA-E,1.6865,4.55448148038608e-20,1.0
97,LETM1,1.1196471,4.8234782112315564e-20,0.9871794871794872
