,gene_name,log_fc,pvals_adj,pts
219,FLG-AS1,2.2210085,5.546254608000598e-08,0.5641025641025641
220,BCKDHB,1.5930924,5.991745518115551e-08,0.7435897435897436
221,ZMYM2,1.0681467,6.02574867552249e-08,0.8974358974358975
222,KNOP1,0.45167434,6.492129489092586e-08,0.9487179487179487
223,DNAJB4,0.887316,7.64091480866105e-08,0.9358974358974359
224,ALDOC,1.195943,7.684145430000889e-08,0.782051282051282
225,MRPS6,0.67407393,7.759302241169604e-08,0.8974358974358975
226,STX10,1.8802118,7.996856538256169e-08,0.7307692307692307
227,PLA2G16,1.0069495,8.584465673538136e-08,0.8717948717948718
228,CYSTM1,1.5245832,1.1598223199179508e-07,0.8974358974358975
229,NUP205,1.0292455,1.201630811438566e-07,0.8974358974358975
230,ZNF600,2.5875862,1.2181630354598222e-07,0.5641025641025641
231,HSD17B11,1.4643973,1.2399116726399848e-07,0.7051282051282052
232,CLDN1,1.6871363,1.326611049596718e-07,0.6794871794871795
233,NLRP1,0.7901254,1.38322302926854e-07,0.9615384615384616
234,DSC2,0.61129606,1.532705197085368e-07,1.0
235,ZNF330,1.4052043,1.5724720273699005e-07,0.782051282051282
236,FASTK,2.0972958,1.6003861345996572e-07,0.6538461538461539
237,ARMCX3,1.4665803,1.6353141731556656e-07,0.6794871794871795
238,MAP2K1,0.59073377,2.004028043210063e-07,0.9743589743589743
239,SMIM11,0.63537574,2.0919078851668243e-07,0.8717948717948718
240,LETM1,0.27482703,2.0952629909450687e-07,0.9871794871794872
241,TMEM216,1.1444272,2.1153566270985907e-07,0.782051282051282
242,CDC6,1.1388998,2.2396857835347007e-07,0.9358974358974359
243,MPV17L2,1.5947644,2.2918470902519976e-07,0.717948717948718
244,SLC52A1,1.6335745,2.3046622323813112e-07,0.6538461538461539
245,ITGB6,1.6928341,2.3175575505610372e-07,0.8205128205128205
246,SCARNA22,1.9379127,2.422836866288869e-07,0.5512820512820513
247,TNFSF15,2.1176167,2.574814823111148e-07,0.5769230769230769
248,CYP2S1,1.2733649,2.599447321839525e-07,0.7435897435897436
249,MAP2K2,2.7556403,2.7775941865767045e-07,0.717948717948718
250,PRPSAP1,1.7780347,2.7931256890695193e-07,0.7948717948717948
251,GLB1L2,3.7273781,2.8532712283475803e-07,0.46153846153846156
252,GCLC,0.8253439,2.903254007243972e-07,0.9102564102564102
253,MAP1LC3B,0.4712061,2.970627364690222e-07,0.9743589743589743
254,FDFT1,0.39815235,3.0824866689685696e-07,1.0
255,C1ORF174,0.2776779,3.2927428419647423e-07,1.0
256,GLRX5,1.1705589,3.9398834125314534e-07,0.8333333333333334
257,PGD,0.6726825,3.953123795648376e-07,0.8846153846153846
258,TRIP6,0.84568787,4.868688685104029e-07,0.8974358974358975
259,HILPDA,1.0732601,4.89574732404592e-07,0.7435897435897436
260,NRIP3,0.5146769,5.046848553478947e-07,0.9871794871794872
261,LRRC42,1.0309635,5.356383031848453e-07,0.8589743589743589
262,TMEM154,0.7585252,5.713124810217821e-07,0.9487179487179487
263,HELLS,0.62988806,5.833831245880703e-07,1.0
264,KCNK1,0.8146782,6.119192321672322e-07,0.8846153846153846
265,STOM,0.678469,6.129581063572719e-07,1.0
266,PSMD13,0.4780629,6.731045735380884e-07,0.9871794871794872
267,ARFIP1,0.62908006,7.234532769942634e-07,0.9615384615384616
268,PTHLH,1.4029406,7.64078892586537e-07,0.8589743589743589
269,EPPK1,0.876521,7.781446645269623e-07,0.8974358974358975
270,MYO1E,0.42929247,8.985547872524069e-07,0.9871794871794872
271,PLEKHA6,2.9724307,9.069315654689232e-07,0.5
272,VIPAS39,1.0617007,9.435138072161645e-07,0.782051282051282
273,POLB,0.89007,9.8488522145436e-07,0.7948717948717948
274,TENM3,0.8598192,1.0283791195839637e-06,0.8717948717948718
275,ROGDI,2.0577638,1.0418577599930459e-06,0.6538461538461539
276,GNG4,1.7464333,1.0634904270594833e-06,0.6153846153846154
277,GLA,1.3536215,1.2076425252466082e-06,0.8076923076923077
278,PIEZO1,2.8458164,1.325318230483032e-06,0.6538461538461539
279,TRMT12,2.3108437,1.3348774977781208e-06,0.5256410256410257
280,ODC1,0.6172948,1.3495529323714363e-06,0.9743589743589743
281,BRD8,0.6006361,1.36712519032068e-06,1.0
282,TBC1D32,1.1110423,1.5509236223576114e-06,0.7564102564102564
283,MAPK8,1.1004812,1.621219969736427e-06,0.7307692307692307
284,GEMIN2,0.9089897,1.624043930361567e-06,0.8076923076923077
285,AAED1,1.2028863,1.7034997865509786e-06,0.8846153846153846
286,PTPN13,0.7337895,1.7448177977048287e-06,0.9487179487179487
287,ZIC2,1.6136334,1.7770521873914544e-06,0.8205128205128205
288,LINC00162,1.1773108,1.847195816056583e-06,0.7307692307692307
289,SCD,0.8329242,1.8743481592432377e-06,0.9743589743589743
290,VRK1,1.1922224,1.9410332234282277e-06,0.9615384615384616
291,ISL1,2.558434,2.0359102076716032e-06,0.48717948717948717
292,KRT6B,0.65148026,2.07339178495514e-06,0.9743589743589743
293,SMIM14,1.1960951,2.142822480525695e-06,0.8461538461538461
294,CCL26,0.8612197,2.23506015731177e-06,0.6923076923076923
295,TIMP4,3.3474028,2.247242241264822e-06,0.5128205128205128
296,ALDH1B1,0.53800887,2.2928655325808533e-06,0.9615384615384616
297,PTAFR,1.3688579,2.322314221876964e-06,0.7435897435897436
298,SFTA1P,1.0175401,2.5395499813019032e-06,0.7564102564102564
299,BBS4,0.8889156,2.5909053147212545e-06,0.8333333333333334
300,PAPD4,2.5244403,2.751081019550192e-06,0.782051282051282
301,DDX41,1.2560859,2.821810272812216e-06,0.8461538461538461
302,LINC00963,1.332656,2.826836515650311e-06,0.8589743589743589
303,KRTCAP2,2.0339384,2.9578840156397053e-06,0.782051282051282
304,GSKIP,0.7560159,3.0504364794059926e-06,0.8974358974358975
305,B3GALNT2,0.9502857,3.363452973773777e-06,0.8333333333333334
306,TRMT11,0.8512739,3.480759780568205e-06,0.9358974358974359
307,C22ORF29,0.7416141,3.524908974989724e-06,0.8717948717948718
308,PSAT1,0.5046601,3.829211743051056e-06,1.0
309,SYNE2,0.6034633,3.926638920351224e-06,0.9871794871794872
310,BORA,1.0334605,3.947792081292119e-06,0.7435897435897436
311,TXNIP,1.0241551,3.997674901200121e-06,0.7692307692307693
312,CYB5R2,1.7354467,4.062726394386606e-06,0.5512820512820513
313,LINC00491,1.0601026,4.180911148936553e-06,0.717948717948718
314,SRSF2,0.19535452,4.180911148936553e-06,1.0
315,ARL14,1.5835155,4.2034280075637495e-06,0.5897435897435898
316,ZNF3,1.4262962,4.563981359738059e-06,0.717948717948718
317,SRPX2,2.1181412,4.572170520277407e-06,0.6923076923076923
318,PCK2,1.2348394,4.572170520277407e-06,0.717948717948718
319,NCKAP5,1.1661023,4.613212848273039e-06,0.7051282051282052
320,FIBP,0.5276117,4.8410016133581574e-06,0.9743589743589743
321,RRN3P1,1.9149516,5.007885122100925e-06,0.5512820512820513
322,RBM28,0.31883988,5.631130078275534e-06,1.0
323,AP3S2,1.2424815,5.7217776556015195e-06,0.7564102564102564
324,GBP6,0.96912056,5.772824151728989e-06,0.7692307692307693
325,LAMB3,0.40374058,6.055353991233444e-06,0.9871794871794872
326,SLC20A2,1.5512329,6.130893989432076e-06,0.7948717948717948
327,ACKR3,1.2516172,6.602719092467784e-06,0.6923076923076923
328,MTUS1,2.0762138,6.708414599303499e-06,0.782051282051282
329,PARL,0.448817,7.842849345941291e-06,0.9615384615384616
330,UFL1,0.35530993,7.995479975328846e-06,0.9871794871794872
331,CA13,1.4274944,8.22338055949205e-06,0.6025641025641025
332,GINS2,0.7636952,8.26691918309824e-06,0.8205128205128205
333,ISYNA1,2.1229348,9.00618673563164e-06,0.5
334,CYP2J2,2.3597674,9.070054041567646e-06,0.46153846153846156
335,MGMT,1.2407732,9.149793425621118e-06,0.6538461538461539
336,INTU,1.4259279,9.16626177023533e-06,0.782051282051282
337,ANKRD39,0.8888133,9.525837260597686e-06,0.782051282051282
338,PLAGL1,2.6931834,1.0070718346067468e-05,0.4358974358974359
339,TYW3,0.42952374,1.0229613236378708e-05,0.9871794871794872
340,SNCG,0.91818947,1.0373753679551849e-05,0.717948717948718
341,ZBTB21,0.8215117,1.0647124593609818e-05,0.7692307692307693
342,MAEA,0.62680364,1.3008446543954962e-05,0.8974358974358975
343,MOK,0.60467076,1.4920212708531665e-05,0.9743589743589743
344,REL,0.85570985,1.5654668669186742e-05,0.8205128205128205
345,TMEM60,0.49450767,1.5654668669186742e-05,0.9230769230769231
346,ATP1B1,0.26411816,1.6006144245525052e-05,0.9871794871794872
347,CCDC28A,1.3828393,1.6532785050202316e-05,0.782051282051282
348,WISP3,0.75353974,1.7106671791541102e-05,0.8333333333333334
349,ANKRD2,2.215663,1.7880372926452605e-05,0.4358974358974359
350,ZFP36L2,0.38428295,1.7880372926452605e-05,1.0
351,NRG1,1.0124954,1.7912462733656484e-05,0.8333333333333334
352,GLUL,1.1294398,1.8225731365842087e-05,0.9230769230769231
353,COX6B2,1.1953653,1.8225731365842087e-05,0.6410256410256411
354,MSH2,0.6726188,1.8569734750535087e-05,0.8461538461538461
355,ITPRIPL2,0.8154616,1.8860573774373593e-05,0.9487179487179487
356,TIMP3,0.48597693,1.944660298637185e-05,0.9871794871794872
357,DEF8,0.45329458,2.0639621196934556e-05,0.8974358974358975
358,PIR,1.3189055,2.1136388231362506e-05,0.7692307692307693
359,LY6D,0.8264738,2.2837141634181378e-05,0.7692307692307693
360,TMPRSS4,1.383799,2.291981962922093e-05,0.5897435897435898
361,AADAC,2.1548924,2.291981962922093e-05,0.4358974358974359
362,MT1X,0.37721545,2.3002974091686623e-05,0.9615384615384616
363,VTRNA1-3,0.5047329,2.3086606695120522e-05,0.7564102564102564
364,ELOVL4,0.9753427,2.3206094271614933e-05,0.717948717948718
365,TUBE1,0.8316492,2.3762509824767527e-05,0.7948717948717948
366,PLTP,2.1644535,2.5626133704893557e-05,0.5256410256410257
367,GMNN,0.8472797,2.5719439149574075e-05,0.8205128205128205
368,SMIM15,0.7143154,2.6469676588134985e-05,0.8974358974358975
369,CASP8,0.85917664,2.719153798274444e-05,0.9615384615384616
370,FIS1,0.31016016,2.724115039088558e-05,0.9871794871794872
371,ELF3,1.0827998,2.7564052690649484e-05,0.6794871794871795
372,KIF3A,0.8343871,2.7706194444374412e-05,0.8717948717948718
373,AREL1,0.7180718,2.784908206373414e-05,0.8205128205128205
374,ENTPD4,1.4771568,2.817898079418017e-05,0.6923076923076923
375,CBR3-AS1,1.2506441,2.9234771547284065e-05,0.5897435897435898
376,FAM83B,0.6200859,2.9234771547284065e-05,0.9230769230769231
377,WBP1L,0.766371,2.987544344900349e-05,0.8333333333333334
378,CYB561A3,1.1550019,3.0029187302473614e-05,0.8076923076923077
379,C17ORF89,0.76766527,3.417364900651081e-05,0.7692307692307693
380,TTC22,1.0016202,3.4348582480337317e-05,0.6923076923076923
381,TRPT1,0.6640677,3.452442496174226e-05,0.9230769230769231
382,PROM2,0.6886565,3.570261334738109e-05,0.8717948717948718
383,PREB,1.3408047,3.74610305938111e-05,0.6923076923076923
384,ASS1,0.7343644,3.759796167608953e-05,0.8461538461538461
385,PERP,0.22692873,4.271853676844313e-05,1.0
386,HMGA2,1.3638929,4.321594454536005e-05,0.8974358974358975
387,LYSMD1,1.1616088,4.343546400630074e-05,0.717948717948718
388,TMEM246,1.5176634,4.4452070478953884e-05,0.5384615384615384
389,RNPEP,0.5676923,4.526191629185842e-05,0.9743589743589743
390,TRIM6,1.3180746,4.572238572864355e-05,0.6666666666666666
391,CPSF4,1.2427467,4.572238572864355e-05,0.6666666666666666
392,CASP2,0.1973415,4.6253479229995564e-05,1.0
393,C10ORF35,1.8245564,4.642198442132646e-05,0.48717948717948717
394,UBE3B,0.6709337,4.743873274465186e-05,0.8974358974358975
395,ABCC5,0.67630905,4.792137890652415e-05,0.9743589743589743
396,GNG12,0.3109586,4.9108504719183654e-05,1.0
397,KLK7,0.9211015,4.9357457377371764e-05,0.7564102564102564
398,NINJ1,0.8493232,4.94476129439294e-05,0.8846153846153846
399,IST1,0.32153624,5.175585661668522e-05,0.9743589743589743
400,KRT5,0.38042098,5.269293692047292e-05,0.9871794871794872
401,KIAA0232,1.5092171,5.399281578894388e-05,0.7948717948717948
402,DDX49,1.0151402,5.509247552671335e-05,0.8461538461538461
403,TIMM44,0.4153789,5.509247552671335e-05,0.9743589743589743
404,STAC,2.699341,5.637062242493852e-05,0.4358974358974359
405,NR2F6,2.0143425,5.647365563407647e-05,0.6282051282051282
406,NIPBL,1.1072729,5.8555018825637295e-05,1.0
407,WNT3,0.53757703,5.866224254352989e-05,0.8076923076923077
408,C22ORF39,1.3106892,6.021266868774326e-05,0.782051282051282
409,TRIM29,0.54346526,6.121215141753726e-05,0.9358974358974359
410,PCOLCE2,1.6593486,6.152084362492805e-05,0.5256410256410257
411,ATXN1L,0.78121805,6.163370467790225e-05,0.7564102564102564
412,C4ORF29,0.9748845,6.214292538501214e-05,0.7307692307692307
413,P4HA2,0.6801948,6.245633024300373e-05,0.9230769230769231
414,PSMG4,2.5663137,6.422087356567354e-05,0.6923076923076923
415,C1QTNF6,0.9430409,6.433894830474093e-05,0.7051282051282052
