,gene_name,log_fc,pvals_adj,pts
74,PRNP,0.48927608,5.900635649650797e-11,0.9960474308300395
75,COQ4,1.3414282,6.901564510104746e-11,0.8972332015810277
76,SSB,0.31273437,8.39426050126966e-11,1.0
77,RAB25,3.8969011,9.67501718398402e-11,0.5849802371541502
78,CDC6,2.052278,9.67501718398402e-11,0.8537549407114624
79,VIM,2.683732,9.975091950553255e-11,0.6482213438735178
80,ESRP1,1.3177571,9.985421656333732e-11,0.8893280632411067
81,CDH1,1.5507264,9.99590751410671e-11,0.9011857707509882
82,NT5E,1.1461178,1.0783508445465573e-10,0.8656126482213439
83,NVL,0.985961,1.2746713928816482e-10,0.9130434782608695
84,TMEM40,2.005365,2.2397298620295518e-10,0.7035573122529645
85,FST,1.3596549,2.520900396285205e-10,0.849802371541502
86,CDH3,1.5903972,3.466182557415218e-10,0.9130434782608695
87,BRCA1,1.5466236,4.23740774722593e-10,0.8932806324110671
88,FYB,1.9380716,5.414039141813751e-10,0.782608695652174
89,ATG3,0.5382814,5.446657226140763e-10,0.9723320158102767
90,RUVBL1,0.8003475,5.644831833867419e-10,0.9011857707509882
91,STON2,1.0244099,5.926209255148443e-10,0.8972332015810277
92,LCP1,6.1553454,5.998214876843925e-10,0.5177865612648221
93,NF2,0.5008778,6.034633738879779e-10,0.9565217391304348
94,TXNL1,0.32851145,6.52600164189785e-10,0.9881422924901185
95,PDGFA,0.61873716,8.915900246346695e-10,0.9960474308300395
96,LIMCH1,2.4575453,9.140067761633787e-10,0.616600790513834
97,SFRP1,20.228521,9.695570074579193e-10,0.5019762845849802
98,SF1,0.7322424,1.1862841320023046e-09,0.9565217391304348
99,GLOD4,0.7813115,1.2857630806331122e-09,0.9841897233201581
100,SLC3A2,0.7729442,1.4731085559649219e-09,1.0
101,RAB7A,0.40053532,1.4820873600591401e-09,0.9841897233201581
102,SNUPN,1.3829724,2.169137032557756e-09,0.8260869565217391
103,ST14,3.1140466,2.369750045223705e-09,0.5731225296442688
104,TBRG4,0.5288128,2.369750045223705e-09,0.9841897233201581
105,GPNMB,1.1047642,2.4506019121361735e-09,0.9051383399209486
106,RNF34,0.7290762,2.604655005442253e-09,0.9209486166007905
107,HMCES,1.116887,3.1929980343655335e-09,0.83399209486166
108,KIN,0.74369097,3.3061790976168947e-09,0.8853754940711462
109,SNX5,0.31750464,4.937827378558609e-09,0.9960474308300395
110,TTC19,1.5018263,5.990159159416398e-09,0.9011857707509882
111,SERPINB13,4.0266104,6.135149013449446e-09,0.549407114624506
112,IFNGR1,0.56299347,7.358207508391468e-09,0.9920948616600791
113,UBA3,0.9605328,7.501982671979327e-09,0.9565217391304348
114,RNF114,0.46190357,7.716974069039949e-09,0.9683794466403162
115,ADIPOR2,1.6631646,1.2108339489273644e-08,0.8379446640316206
116,MYO1E,0.66259307,1.6830356805757224e-08,0.9802371541501976
117,HEPHL1,3.8401601,1.7153168177127317e-08,0.5138339920948617
118,HLA-DQB1,21.073402,1.7712341572406217e-08,0.466403162055336
119,TFB1M,1.5177581,1.773977089960802e-08,0.7905138339920948
120,SPOP,0.9817415,1.807986134326725e-08,0.9565217391304348
121,CMTM7,3.956012,1.826657071396047e-08,0.5217391304347826
122,DSG2,0.64502895,1.8295211673962974e-08,0.9960474308300395
123,ING3,0.6944702,2.4487163033542602e-08,0.9130434782608695
124,PTPN1,0.55697876,2.662286295894255e-08,0.9723320158102767
125,KIAA1551,1.2230179,2.6896044991556302e-08,0.8063241106719368
126,FAM98B,1.088316,3.145230609876393e-08,0.8023715415019763
127,GJB2,2.617701,3.191041572286873e-08,0.5296442687747036
128,UTP6,0.5837398,3.6990204838801615e-08,0.9644268774703557
129,BSG,0.2713414,3.7367418842132796e-08,0.9920948616600791
130,LMBRD1,1.0826929,3.748768264651014e-08,0.8695652173913043
131,HS3ST1,1.9816742,3.881357937913002e-08,0.6758893280632411
132,HEBP2,1.1042594,4.233704913202265e-08,0.8300395256916996
133,ARL6IP5,0.89128447,5.2026545315166934e-08,0.9486166007905138
134,CYSTM1,1.4708582,5.362751634349533e-08,0.9169960474308301
135,SORL1,2.3469312,5.5096227096075336e-08,0.6403162055335968
136,NSMCE1,0.7303654,5.6937985168999585e-08,0.9565217391304348
137,TMEM14B,0.25252998,5.968941422434845e-08,0.9723320158102767
138,DPM3,1.1558034,6.08061126839202e-08,0.7509881422924901
139,KLK7,4.712751,7.146110797868106e-08,0.47035573122529645
140,HACL1,1.2744166,7.527382474236653e-08,0.7747035573122529
141,WNT5A,19.408083,7.84259276013828e-08,0.44664031620553357
142,MYLK,1.1673331,8.082516542983833e-08,0.8300395256916996
143,S100A14,1.2590488,9.130489130572244e-08,0.8458498023715415
144,KLK10,2.5717516,9.338394278208965e-08,0.5810276679841897
145,POLG2,1.6499993,1.000736406708839e-07,0.7905138339920948
146,RB1,0.9895333,1.0712738129325156e-07,0.9051383399209486
147,RNASE7,3.6567981,1.2373159469314384e-07,0.4782608695652174
148,TFG,0.3430459,1.2726764770290107e-07,0.9881422924901185
149,EID1,0.41270933,1.330795797347238e-07,0.9525691699604744
150,CSE1L,0.29721385,1.4145927932439305e-07,0.9960474308300395
151,FAM210B,1.4652511,1.4145927932439305e-07,0.7154150197628458
152,FANCL,0.86684144,1.4228706174504337e-07,0.8774703557312253
153,ELMO2,1.9912341,1.4669281915746364e-07,0.7272727272727273
154,VPS13A,0.89428294,1.54365840050103e-07,0.924901185770751
155,SH3BGRL,18.61079,1.856503825666165e-07,0.43478260869565216
156,MYO1C,0.7223916,2.3568283364196546e-07,0.9604743083003953
157,CD40,2.2733526,2.4036120192835815e-07,0.5691699604743083
158,KRT6B,1.540917,2.7102781551388173e-07,0.849802371541502
159,RNASEH2B,1.0364457,2.7150030532415523e-07,0.8379446640316206
160,TXNDC12,1.3693398,2.73073684404995e-07,0.9802371541501976
161,INHBA,0.3704475,2.9411679553822703e-07,0.9367588932806324
162,MOB3B,1.2698121,3.0304105739384127e-07,0.7549407114624506
163,HCAR2,4.5099483,3.127752431416417e-07,0.4505928853754941
164,IQCB1,0.9910007,3.127752431416417e-07,0.8537549407114624
165,EMG1,0.50152206,3.133245300205793e-07,0.9367588932806324
166,C15ORF48,4.886666,3.2281648823943937e-07,0.44664031620553357
167,LPAR6,2.244672,3.473966932380342e-07,0.6719367588932806
168,LTB4R,2.2334404,3.4940585172295976e-07,0.6205533596837944
169,TSFM,0.678106,3.500249763163392e-07,0.8853754940711462
170,CAB39,0.5198077,3.5205184809363935e-07,0.9881422924901185
171,SIVA1,0.26814595,4.208845580655517e-07,0.9683794466403162
172,APOBEC3B,0.9582115,4.3525469434848933e-07,0.8379446640316206
173,FXN,1.4747788,4.757934598795222e-07,0.7509881422924901
174,ZNF761,2.8814993,4.898331598134457e-07,0.5059288537549407
175,BLOC1S6,0.59722394,5.134372694466809e-07,0.924901185770751
176,SRD5A1,1.6738833,5.152752376932526e-07,0.8023715415019763
177,ATAD2,1.0379952,5.171284681243107e-07,0.9802371541501976
178,SAYSD1,20.628202,5.650218020908366e-07,0.4189723320158103
179,ANAPC7,0.94220454,7.032134711511982e-07,0.9367588932806324
180,CAPRIN2,1.1454345,7.929409076655718e-07,0.8260869565217391
181,ERMARD,1.6470072,7.929409076655718e-07,0.7312252964426877
182,FUBP3,0.895153,8.19504777996471e-07,0.8932806324110671
183,KNSTRN,0.77121913,8.338602479230169e-07,0.83399209486166
184,APEX2,1.0094745,8.386234725227704e-07,0.857707509881423
185,KLK8,3.0549934,8.434159761997655e-07,0.5177865612648221
186,FARP1,2.5967617,8.884787709572115e-07,0.5217391304347826
187,HLA-DRB1,20.503641,9.710572616424827e-07,0.41106719367588934
188,SPOCK1,1.2800277,9.879906285033974e-07,0.83399209486166
189,PHLDB2,0.4901634,1.0206424872721787e-06,1.0
190,HAUS8,1.9725147,1.0323228388390368e-06,0.6996047430830039
191,ANAPC5,0.40186182,1.0666332502227315e-06,0.9960474308300395
192,TAF1D,0.4531123,1.118762048491141e-06,0.9920948616600791
193,GLB1,0.91510636,1.1603092027033934e-06,0.8458498023715415
194,SLC16A3,2.2613304,1.2102074958073656e-06,0.5612648221343873
195,GNL3,0.87770665,1.2718988972019165e-06,0.9920948616600791
196,FANCD2,0.67708963,1.3493928424013238e-06,0.9169960474308301
197,PVRL4,2.0108314,1.5774423342934257e-06,0.5454545454545454
198,OLR1,4.4478636,1.5953789243997917e-06,0.43478260869565216
199,DSC3,1.3872206,1.7112640513182652e-06,0.9209486166007905
200,GRAMD3,2.2977047,1.7605473517739372e-06,0.5335968379446641
201,NXT1,0.6903931,1.8180715405914921e-06,0.8379446640316206
202,SULF2,1.0299811,1.986596295645875e-06,0.8458498023715415
203,PPP4R4,2.5995884,2.0053710692537858e-06,0.5770750988142292
204,BUB1B,1.3525897,2.031967968021913e-06,0.7154150197628458
205,MFAP1,0.6235401,2.0627168146345903e-06,0.9407114624505929
206,ATF7IP2,4.563806,2.170212960055377e-06,0.4150197628458498
207,DDX55,1.0530726,2.232244985175973e-06,0.7944664031620553
208,RBM6,0.37212834,2.3971647721276765e-06,0.9565217391304348
209,TSC22D1,0.47063094,2.5403674097020265e-06,0.9683794466403162
210,KATNBL1,0.7024316,2.7119793096680975e-06,0.9051383399209486
211,C1ORF233,19.527508,2.75788084582271e-06,0.3952569169960474
212,CCDC12,0.8287001,3.206242330646152e-06,0.8972332015810277
213,PRIM1,1.7787079,3.3644899198068888e-06,0.8102766798418972
214,DGKA,1.4698477,3.850186557000929e-06,0.7233201581027668
215,AKAP13,0.5325426,3.900160355639052e-06,1.0
216,GJB5,1.3881602,4.009370178455982e-06,0.7628458498023716
217,TACSTD2,0.9602506,4.076312396050955e-06,0.9090909090909091
218,TOMM5,0.54648745,4.2523017554388025e-06,0.9723320158102767
219,SLC25A37,0.27913606,5.583239739473403e-06,0.9762845849802372
220,RAD51,1.2069659,5.613863351033217e-06,0.6877470355731226
221,SLC4A11,4.055634,5.624187813806652e-06,0.4268774703557312
222,DNAJC5,1.2555804,5.738124908899683e-06,0.7905138339920948
223,ANGPTL4,3.176805,6.004507064410834e-06,0.4743083003952569
224,PRDM5,19.424505,6.015587462258229e-06,0.383399209486166
225,FBL,0.62510765,6.915079010857456e-06,0.8853754940711462
226,YTHDC2,1.1038468,7.299518939575503e-06,0.8142292490118577
227,RNF152,2.0380926,8.000648074418598e-06,0.5810276679841897
228,TEFM,0.76899856,8.263613459160076e-06,0.8814229249011858
229,NADK2,0.23493135,8.263613459160076e-06,0.9446640316205533
230,SF3B4,0.49599963,8.690819858885005e-06,0.9407114624505929
231,TAF7,1.0596054,8.80070595719288e-06,0.9881422924901185
232,SDC1,0.4935477,8.880189141454526e-06,0.9841897233201581
233,CALML3,1.9945537,8.992405806424886e-06,0.5217391304347826
234,PRRG4,1.8808012,9.236776226475001e-06,0.7193675889328063
235,DDX27,0.3563111,9.271090918078774e-06,0.9920948616600791
236,KIAA2018,1.3854585,9.372146788246405e-06,0.7865612648221344
237,WIPF2,1.5785401,9.678769633374087e-06,0.849802371541502
238,TRIB3,1.0928782,9.905849143321725e-06,0.7351778656126482
239,RIMKLB,1.0136608,1.015694919016894e-05,0.758893280632411
240,VTRNA1-2,3.7586517,1.1041986268755111e-05,0.40711462450592883
241,ZNF106,0.33162525,1.146278377114189e-05,0.9762845849802372
242,TPD52L1,0.8500272,1.146278377114189e-05,0.8537549407114624
243,UQCC1,0.46059814,1.1943656882149729e-05,0.9288537549407114
244,LINC00704,1.4016523,1.2158654979766463e-05,0.6245059288537549
245,C1ORF174,0.1960527,1.2751766307807095e-05,0.9604743083003953
246,GPR176,1.3112922,1.3189139298701072e-05,0.7193675889328063
247,RANBP3,1.1543571,1.3353757587021264e-05,0.7430830039525692
248,MELK,0.6765112,1.3759507918558883e-05,0.9011857707509882
249,DHRS1,1.6009136,1.4104528783900914e-05,0.7233201581027668
250,MINK1,2.3550243,1.4357117217403381e-05,0.5177865612648221
251,CHD6,0.716747,1.4485069266495271e-05,0.9407114624505929
252,ANKRD49,0.9797263,1.4512295831485267e-05,0.8142292490118577
253,THOC1,0.6900133,1.4669196409538303e-05,0.9130434782608695
254,BMP2,0.87138695,1.579330376227837e-05,0.8300395256916996
255,CNTN1,5.884925,1.6818988814368585e-05,0.3952569169960474
256,NDUFV1,0.9975142,1.7478892952312005e-05,0.9209486166007905
257,SPRR1B,3.83212,1.763369100017962e-05,0.4268774703557312
258,GTF2E1,0.55143887,1.9434230098587533e-05,0.9565217391304348
259,TMEM87A,0.29325092,2.1822575290620455e-05,0.9881422924901185
260,SRSF2,0.23226573,2.2061749761681564e-05,0.9960474308300395
261,UBE2G1,0.2814647,2.2061749761681564e-05,1.0
262,TGIF2,1.1579726,2.2846620634508224e-05,0.6482213438735178
263,MCM10,1.0956298,2.3606821772884205e-05,0.7707509881422925
264,ERV3-1,1.5852363,2.394015618867393e-05,0.5454545454545454
265,SOGA1,1.2057588,2.4278149523098354e-05,0.6837944664031621
266,ADM,0.7618369,2.4705197282625628e-05,0.83399209486166
267,CKMT1B,18.789898,2.531191357689678e-05,0.35968379446640314
268,AKAP12,1.1629076,2.6741147090014627e-05,0.6798418972332015
269,PIR,2.286709,2.7719290534786743e-05,0.7430830039525692
270,RBM47,1.5434394,2.8013355159159997e-05,0.5889328063241107
271,SPDL1,0.40671334,2.8013355159159997e-05,0.9525691699604744
272,CASP1,0.696728,2.8503664655244177e-05,0.8972332015810277
273,ZNF644,0.19405748,3.2835810508300097e-05,0.9802371541501976
274,CKAP2,0.66621166,3.7458596880332086e-05,0.9209486166007905
275,NPC1,1.2286371,3.9597619272912295e-05,0.7984189723320159
276,FAM84A,4.3488903,4.208579143517771e-05,0.3952569169960474
277,EPAS1,0.9855474,4.2953196366379666e-05,0.7865612648221344
278,IL13RA1,1.0765705,4.2953196366379666e-05,0.8221343873517787
279,CDK5RAP1,0.69840914,4.303279251703469e-05,0.8537549407114624
280,PIGB,1.3736478,4.3919160312590396e-05,0.6007905138339921
281,UBXN4,0.21640873,4.437729544187532e-05,0.9920948616600791
282,CDCA7,1.1290177,4.785455447767442e-05,0.7628458498023716
283,RDH10,0.975196,5.0650519873305223e-05,0.9367588932806324
284,ST6GALNAC2,1.1266818,5.0650519873305223e-05,0.5849802371541502
285,CLCA2,3.9376383,5.117606856118345e-05,0.4189723320158103
286,PRAME,19.289997,5.127086358181984e-05,0.34782608695652173
287,PLA2G4A,2.2460563,5.3368201786284325e-05,0.39920948616600793
288,GJB6,9.8867855,5.3368201786284325e-05,0.3557312252964427
289,NELFCD,0.39695105,5.751534375703734e-05,0.9565217391304348
290,MAPK13,2.0128186,5.871000872522554e-05,0.45454545454545453
291,TUFT1,0.53290457,6.224941152261124e-05,0.9683794466403162
292,MCOLN3,2.0507715,6.224941152261124e-05,0.49407114624505927
293,GRN,0.29721475,6.318835434487287e-05,0.9802371541501976
294,UBA6,0.013273074,6.470987626656085e-05,1.0
295,ODF2,0.8800931,6.504263969310734e-05,0.7944664031620553
296,ASCC2,1.1193252,7.183375675505427e-05,0.8142292490118577
297,FASTKD5,0.8577327,7.434868220218485e-05,0.7944664031620553
298,RFC3,1.1112916,7.500627635056693e-05,0.7944664031620553
299,AP3D1,0.631303,8.033489252003397e-05,0.9723320158102767
300,KDELR2,0.2800116,8.063241075277036e-05,0.9881422924901185
301,FAM210A,0.20640403,8.093150758404561e-05,0.9683794466403162
302,KLF10,0.5778958,8.093150758404561e-05,0.9525691699604744
303,LY6D,8.322566,8.390424178797192e-05,0.34782608695652173
304,PRPS2,0.28125164,8.742386011545616e-05,0.9881422924901185
305,NDC80,0.7895245,8.815289663680776e-05,0.7747035573122529
306,PER2,0.59662026,8.860159692649977e-05,0.8932806324110671
307,ATG10,0.8409831,9.095966126326988e-05,0.7628458498023716
308,BTBD11,0.9854669,9.50211165263286e-05,0.5573122529644269
309,IP6K2,0.5238943,9.67385890324371e-05,0.9209486166007905
310,AIG1,0.6183943,0.00010039957196615087,0.9604743083003953
311,COQ3,0.7902659,0.00010572869394464785,0.8300395256916996
312,FAM84B,0.706323,0.00010660287516848149,0.8774703557312253
313,SNORD12C,0.68065494,0.00010714105709460969,0.7628458498023716
314,TCEAL8,0.3835316,0.00010768195559674723,0.9604743083003953
315,PTGS2,4.851887,0.00010891914312039862,0.34782608695652173
316,PLOD1,0.3979426,0.00010946881380388733,0.9407114624505929
317,B3GNT5,0.60916096,0.00011706330225259824,0.9011857707509882
318,CCDC14,0.5739837,0.00011706330225259824,0.9841897233201581
319,PIGT,0.32429367,0.00011899983027523607,0.9762845849802372
320,EMC2,0.22964631,0.00012004134115966035,0.9525691699604744
321,SH3RF2,1.2270293,0.0001224138437261128,0.6640316205533597
322,ZNF281,0.34907037,0.00012810329394417997,0.9486166007905138
323,FGD5-AS1,0.38177827,0.00012857773164649293,0.9565217391304348
324,TCAIM,2.0410476,0.00012864680509108167,0.6442687747035574
325,EIF2B1,0.6352683,0.00012864680509108167,0.8814229249011858
326,SLC20A2,1.7511171,0.00013729360714271151,0.7509881422924901
327,SPC24,0.5501664,0.00014017444349862911,0.8102766798418972
328,MMP16,7.7676663,0.00014176690066314146,0.33992094861660077
329,ACKR3,6.392073,0.00014500382982519483,0.3675889328063241
330,GPR27,19.29253,0.00015304298654890012,0.32806324110671936
331,QSER1,0.4345458,0.00015849881090942945,0.9565217391304348
332,NR6A1,1.0182503,0.00015928824286233045,0.6679841897233202
333,STAP2,1.2002743,0.00016108696478294094,0.6600790513833992
334,LAMC2,0.40407157,0.00016742862908202192,0.9960474308300395
335,MRPS12,0.7194773,0.00018474697565440388,0.8458498023715415
336,MTX2,0.4532972,0.00018925566265519438,0.9011857707509882
337,CMC1,0.41343996,0.0001899478561486573,0.9407114624505929
338,RPUSD4,1.3893479,0.00019005282198487282,0.6126482213438735
339,GINS1,0.6197241,0.00019040092521743657,0.8774703557312253
340,BRI3BP,0.6668936,0.00019074988701118102,0.8142292490118577
341,CPNE1,0.19089754,0.00019870323185385686,1.0
342,ASAP1,0.2313635,0.00020191519078581897,0.9841897233201581
343,LPCAT4,1.2380544,0.00020291144547099818,0.6284584980237155
344,CTSS,4.081867,0.00020901516405114322,0.3715415019762846
345,PTPN9,0.8949278,0.00021081427877429638,0.7707509881422925
346,MED31,0.39947116,0.00021185300306039495,0.8972332015810277
347,POLE2,1.3293077,0.00021499963869391455,0.6363636363636364
348,AAR2,0.55003715,0.00021499963869391455,0.8656126482213439
349,OASL,1.2619604,0.00021499963869391455,0.6363636363636364
350,KLF5,0.66367966,0.00022117123981662642,0.9169960474308301
351,SAA2,2.0631278,0.00022639839119906,0.45454545454545453
352,TOPORS-AS1,1.3414897,0.0002303238120715685,0.5889328063241107
353,UFL1,0.5169111,0.000235463360968529,0.9762845849802372
354,KREMEN1,1.5135335,0.00023632566888302022,0.4308300395256917
355,REV1,0.6310757,0.00023719215170886336,0.8735177865612648
356,CA12,1.1519756,0.0002543252129841523,0.6007905138339921
357,NSMAF,0.57382,0.0002579204616431455,0.8458498023715415
358,HSPA14,0.66522115,0.0002620412991915014,0.8695652173913043
359,SLC7A8,4.5626745,0.0002673642983086589,0.38735177865612647
360,C20ORF197,3.4673264,0.0002727896922757367,0.36363636363636365
361,NSMCE4A,2.0131764,0.00027831932799676816,0.6007905138339921
362,DPAGT1,0.6654174,0.000279674800791295,0.83399209486166
363,PDSS1,3.102588,0.0002810367764492709,0.37549407114624506
364,KIAA1598,0.34885925,0.00030078736052441496,0.9683794466403162
365,CENPQ,0.6708581,0.0003059266655556109,0.841897233201581
366,NFRKB,0.7940504,0.0003083408764652286,0.7747035573122529
367,SRPK2,0.47963765,0.0003153134614762619,0.9130434782608695
368,AQP3,3.36617,0.0003197220810234971,0.36363636363636365
369,MYBL2,0.86826307,0.00033653034584626935,0.7114624505928854
370,AZI2,0.41496602,0.0003522787831019625,0.8656126482213439
371,CYP2S1,3.779769,0.0003561074530893795,0.3794466403162055
372,SCML1,1.0283123,0.00036606862164924287,0.6442687747035574
373,TPX2,0.5119029,0.00036893394690765564,0.9011857707509882
374,KLHL36,1.556752,0.0003853919642939344,0.6363636363636364
375,SEMA5A,0.42133224,0.0003872429160823839,0.9090909090909091
376,PQBP1,0.2188776,0.00039143042640630215,0.932806324110672
377,IGFBP3,2.7992315,0.00039330930161353894,0.6363636363636364
378,ZFY,5.7010956,0.0003940209536080988,0.34782608695652173
379,ARGLU1,0.15823172,0.0004066654087351461,0.9960474308300395
380,HORMAD1,2.0146434,0.00040983102167957636,0.41106719367588934
381,PROSER2,1.0940061,0.0004100923518397766,0.6126482213438735
382,RBPMS,1.7612084,0.0004100923518397766,0.4624505928853755
383,CYP4F11,3.692505,0.00041601515048863473,0.3359683794466403
384,MPV17,0.63468134,0.0004300995948243893,0.9486166007905138
385,PTAFR,1.4852281,0.0004311570782097395,0.4308300395256917
386,MYC,0.62915564,0.00044098831628365916,0.932806324110672
387,BASP1,0.34453687,0.0004483710096693032,0.9288537549407114
388,TTK,0.827951,0.00045051147033089306,0.7233201581027668
389,NMT2,0.9491388,0.0004526619199059498,0.7944664031620553
390,TMF1,0.56944007,0.00048105205882051984,0.924901185770751
391,THYN1,0.36829713,0.0005039915113179071,0.924901185770751
392,EXOSC6,0.15298538,0.0005314096954066895,0.9920948616600791
393,KIF15,1.068645,0.0006071761624333384,0.6363636363636364
394,EFNA1,0.70338726,0.0006100267617184248,0.7944664031620553
395,SMIM8,0.9870786,0.0006121994342351897,0.6363636363636364
396,TMEM41B,0.26772928,0.0006277019383659356,0.9644268774703557
397,SNX4,0.9944898,0.0006567536578563331,0.7114624505928854
398,ARHGAP11A,0.62925607,0.0006713733308353423,0.8221343873517787
399,ZFAND2A,0.2450233,0.0006942682204904095,0.8379446640316206
400,GLUL,0.9719395,0.0007035628476654612,0.9209486166007905
401,TIPIN,1.2586561,0.0007142314853781451,0.8537549407114624
402,GPALPP1,0.65149516,0.0007142314853781451,0.8023715415019763
403,TRIM32,1.2321031,0.0007355564021733647,0.6719367588932806
404,TPP1,0.7446072,0.000736851760359426,0.83399209486166
405,SLC41A3,1.4303565,0.0007523057079287524,0.5059288537549407
406,SUCLA2,0.3106648,0.0007645208025806993,0.9367588932806324
407,LINC00702,1.6492583,0.000776061067520816,0.466403162055336
408,SMYD2,0.6637471,0.0007774260554881105,0.8063241106719368
409,CYBA,4.3280177,0.0007779334973598904,0.31225296442687744
410,ARRDC3,0.9972962,0.0007779334973598904,0.9446640316205533
411,OAF,1.5362636,0.0007933260743285274,0.5098814229249012
412,OXLD1,0.7206126,0.0008015713588199074,0.8181818181818182
413,UQCRFS1,0.37241453,0.0008104335093281289,0.8063241106719368
414,IMP3,0.51162255,0.0008258890864714116,0.8972332015810277
415,ACOT8,0.7616923,0.0008407017664724609,0.7114624505928854
