,gene_name,log_fc,pvals_adj,pts
6410,SYBU,-0.6206885,0.01979857441992503,0.19540229885057472
6411,SYT7,-1.2193129,0.019520907146814533,0.1839080459770115
6412,MB21D2,-0.5068504,0.019236704856524352,0.4942528735632184
6413,SMPD2,-1.7679507,0.019062550330900194,0.11494252873563218
6414,DONSON,-1.2620255,0.01887995341426049,0.6436781609195402
6415,CHEK2,-0.62110156,0.01887995341426049,0.8045977011494253
6416,EGR1,-0.5703728,0.01887995341426049,1.0
6417,NRBP1,-0.36651644,0.01853882039972484,0.8850574712643678
6418,ABCG1,-2.6750271,0.01853882039972484,0.09195402298850575
6419,MSL3P1,-0.93639785,0.018464060693580423,0.8505747126436781
6420,ISG20,-0.97863215,0.018193683974024207,0.9310344827586207
6421,PROSER1,-0.7494097,0.01802800655286475,0.5057471264367817
6422,LRP8,-1.4176952,0.017854314248464474,0.4367816091954023
6423,SCHIP1,-1.5487075,0.017422066229836972,0.1839080459770115
6424,FAM212A,-3.7117937,0.017422066229836972,0.04597701149425287
6425,NUPR1,-5.601342,0.017351331222024115,0.034482758620689655
6426,SLC44A3,-2.2860618,0.017280859955744167,0.09195402298850575
6427,CDC6,-0.47722742,0.017035062272353674,0.7011494252873564
6428,PLK1,-0.36592552,0.0168699819443418,0.28735632183908044
6429,PTPRG-AS1,-1.315821,0.0168699819443418,0.16091954022988506
6430,LRRC61,-1.4333422,0.016810130127713343,0.25287356321839083
6431,AUNIP,-0.16134387,0.016520207264859043,0.3448275862068966
6432,VIPAS39,-0.59551036,0.016385634271875664,0.6896551724137931
6433,CABIN1,-1.450629,0.01631872665890964,0.6781609195402298
6434,PMS2P5,-1.7805029,0.01631872665890964,0.5057471264367817
6435,DRG2,-0.84241456,0.016168455485492863,0.7701149425287356
6436,C1ORF123,-0.3023787,0.015699950702784356,0.7931034482758621
6437,DCBLD1,-1.3645012,0.015563104154822358,0.8620689655172413
6438,PKD1P6,-2.178989,0.015507502344404754,0.20689655172413793
6439,SEC16A,-0.7112021,0.015435583295199687,0.6896551724137931
6440,PRR15,-5.6569157,0.015435583295199687,0.011494252873563218
6441,MED18,-1.0238013,0.015246107324128563,0.367816091954023
6442,PLEKHA7,-3.9130971,0.014436413269478322,0.05747126436781609
6443,RAET1L,-1.7650659,0.014436413269478322,0.10344827586206896
6444,SCNN1A,-3.1416948,0.014176015287824638,0.13793103448275862
6445,LINC00667,-0.93881476,0.013854611602836629,0.8735632183908046
6446,FIGNL1,-0.58390045,0.013797099329795772,0.40229885057471265
6447,DNTTIP1,-0.37532553,0.013797099329795772,0.8620689655172413
6448,CNOT10,-0.38749346,0.013797099329795772,0.8390804597701149
6449,GTPBP3,-0.7379711,0.013682736839494941,0.4482758620689655
6450,STAP2,-0.17468463,0.01355451101522336,0.47126436781609193
6451,UBXN6,-0.9356605,0.013490805427267051,0.6666666666666666
6452,IGFBP2,-6.3327947,0.013176310978806125,0.022988505747126436
6453,EXOSC7,-0.6266654,0.013059501740028824,0.9540229885057471
6454,DHX34,-3.3011901,0.012659148572830991,0.3218390804597701
6455,CDCA4,-0.9692347,0.012434710646451618,0.7816091954022989
6456,SDCBP2,-4.3917203,0.012207189863875482,0.034482758620689655
6457,HNRNPU-AS1,-2.3695977,0.01209152375763951,0.08045977011494253
6458,WNT16,-4.9797945,0.011869703514459925,0.034482758620689655
6459,TLCD1,-0.8359765,0.011521553142685721,0.5862068965517241
6460,ALDOC,-0.62913054,0.011521553142685721,0.5172413793103449
6461,GSKIP,-0.48433658,0.011521553142685721,0.9310344827586207
6462,ZNF57,-2.5161002,0.01148560687669416,0.5057471264367817
6463,INSIG1,-2.2542512,0.011430759971306808,0.2988505747126437
6464,TMEM161B,-0.6146696,0.011376150321352582,0.9885057471264368
6465,PCOLCE2,-1.7911407,0.011273899009852355,0.39080459770114945
6466,THAP11,-1.2773249,0.011006579467136889,0.632183908045977
6467,AFG3L1P,-0.737275,0.011006579467136889,0.5057471264367817
6468,DDB1,-0.13542685,0.010901269695036315,1.0
6469,TMCC3,-0.4830989,0.010382471265297837,0.16091954022988506
6470,GGA3,-1.8397403,0.010232980752193643,0.5747126436781609
6471,MYO9B,-2.0352411,0.010074114426209976,0.5747126436781609
6472,KIF22,-0.65654844,0.010074114426209976,0.7931034482758621
6473,MCM3AP,-1.0169139,0.009869484413467761,0.3333333333333333
6474,ERV3-1,0.89449215,0.009869484413467761,0.1724137931034483
6475,ARHGDIB,-1.3584353,0.009679540134967737,0.11494252873563218
6476,KCNJ15,-2.3621533,0.009679540134967737,0.12643678160919541
6477,UBA2,-0.37580124,0.009679540134967737,0.8505747126436781
6478,DUS1L,-0.6800302,0.009390223990220985,0.5862068965517241
6479,TXNIP,-0.73573613,0.00919826684193963,0.6206896551724138
6480,POFUT1,-0.5948679,0.009103633723642788,0.6781609195402298
6481,TMEM241,-1.4774193,0.009103633723642788,0.3793103448275862
6482,BAIAP2,-0.5795376,0.008947437612102316,0.5977011494252874
