,gene_name,log_fc,pvals_adj,pts
104,HEPHL1,2.9699702,5.778595342556648e-13,0.5138339920948617
105,AJAP1,2.4812753,5.955204847973815e-13,0.6047430830039525
106,TIMM21,0.94925123,6.702010187506727e-13,0.932806324110672
107,CMAS,0.92167974,7.021497672151191e-13,0.8972332015810277
108,FN1,1.2721581,7.186931537790649e-13,0.7786561264822134
109,HLA-DQB1,4.740021,7.431194202651125e-13,0.466403162055336
110,UTP6,0.609877,8.70460366564065e-13,0.9644268774703557
111,SUN1,0.5585899,9.81882214869885e-13,0.9723320158102767
112,TGIF2,2.0647528,1.1141191752532461e-12,0.6482213438735178
113,GINM1,0.9474699,1.1479263348882916e-12,0.9565217391304348
114,FEM1B,0.9739251,1.4878059134848796e-12,0.9209486166007905
115,ARHGEF28,1.4555498,1.5024597128926691e-12,0.6719367588932806
116,DLX2,1.726386,1.5325233219713861e-12,0.6482213438735178
117,STT3B,0.7144149,1.749931529949066e-12,0.932806324110672
118,SLC15A4,2.0608306,1.7613384571596648e-12,0.5968379446640316
119,ACOT9,0.81492245,1.8085483601217365e-12,0.8616600790513834
120,PFN1,0.51684695,2.0172042296582126e-12,0.9881422924901185
121,TMEM45A,1.7585524,2.0917166902575084e-12,0.6600790513833992
122,ZDHHC13,0.81949216,2.2270919137662296e-12,0.9130434782608695
123,WNT5A,5.860015,2.919344220412227e-12,0.44664031620553357
124,UBE2G1,0.4766216,3.809232898428892e-12,1.0
125,SLC25A46,1.0794581,5.4033624481410436e-12,0.849802371541502
126,BMP2,1.0898374,5.564098838862513e-12,0.8300395256916996
127,LINC00702,3.8525298,7.476960141908955e-12,0.466403162055336
128,ANTXR1,1.608838,7.623751981036999e-12,0.6126482213438735
129,MTRNR2L8,1.8059992,7.798626498361667e-12,0.6482213438735178
130,AKAP12,1.530981,9.107464539598658e-12,0.6798418972332015
131,HNRNPD,0.37205836,9.137313656694746e-12,1.0
132,LGALS3,0.6206037,1.0875607428238732e-11,0.9367588932806324
133,MTF2,0.6471416,1.0981920489434846e-11,0.9841897233201581
134,FAM98B,1.0487866,1.123278574048889e-11,0.8023715415019763
135,RNF144B,1.1557198,1.1306335866642348e-11,0.8616600790513834
136,ABCA1,1.8012143,1.130759256385737e-11,0.5770750988142292
137,PRPS2,0.47658232,1.1345333307687396e-11,0.9881422924901185
138,KRT81,5.6304364,1.1830333160861732e-11,0.43478260869565216
139,DDX58,0.6871091,1.3851638833412602e-11,0.9762845849802372
140,TBRG4,0.45222548,1.5745314474932473e-11,0.9841897233201581
141,PDK1,1.0820255,1.6365748685847343e-11,0.8181818181818182
142,EXOSC7,0.9108208,1.6631978488536915e-11,0.9288537549407114
143,KANSL1,0.5780573,1.762079987602429e-11,0.9802371541501976
144,RBM6,0.58230555,2.1810057363802422e-11,0.9565217391304348
145,KIAA1551,1.0792868,2.5968968080425072e-11,0.8063241106719368
146,SVIL,0.64738035,2.758116117476978e-11,0.9565217391304348
147,STC1,6.1028748,3.0612602694144496e-11,0.43478260869565216
148,DCLRE1C,0.80523074,3.1105837705822693e-11,0.8893280632411067
149,IL7R,1.2745172,3.419260417350982e-11,0.6956521739130435
150,RNASEH2B,0.9810823,3.664767255557091e-11,0.8379446640316206
151,L3HYPDH,1.0870287,3.67721416661861e-11,0.766798418972332
152,SLC25A32,0.6312317,3.6791589397484295e-11,0.9565217391304348
153,TRIM22,2.2129157,3.6791589397484295e-11,0.5296442687747036
154,C1S,2.0168808,3.7383565075132564e-11,0.5612648221343873
155,COL27A1,0.9308158,3.944104848713963e-11,0.8656126482213439
156,GNL3,0.82275474,4.516076438274483e-11,0.9920948616600791
157,ZNF121,0.40266564,4.763755434971343e-11,0.9841897233201581
158,H3F3A,0.592014,5.0878057388497904e-11,0.9802371541501976
159,APEX2,0.9706661,6.372802886690585e-11,0.857707509881423
160,FAR2,2.7160065,6.39905928617339e-11,0.5019762845849802
161,RB1,0.8841075,6.39905928617339e-11,0.9051383399209486
162,LUC7L,1.1299994,9.317255050578823e-11,0.83399209486166
163,RRP8,1.3955369,9.912191205227786e-11,0.7351778656126482
164,SENP7,1.6429276,1.184782679725617e-10,0.6442687747035574
165,ITGA5,0.9256719,1.3196924452375454e-10,0.8379446640316206
166,GPATCH2,0.67664564,1.478622116299578e-10,0.9525691699604744
167,GBP1,0.91671544,1.621362332024553e-10,0.857707509881423
168,PHLDA1,0.5552229,1.621362332024553e-10,0.9960474308300395
169,PDE8A,0.85788935,1.6418540857669374e-10,0.8853754940711462
170,HLA-DRB1,5.8948774,1.6829583545217752e-10,0.41106719367588934
171,IL24,3.2418232,1.6990570672618085e-10,0.4426877470355731
172,HMCES,0.89050543,1.7790109770523618e-10,0.83399209486166
173,SNX24,1.0433704,1.8804572747407115e-10,0.782608695652174
174,ZNF761,2.5982692,1.8812453440948233e-10,0.5059288537549407
175,THOC1,0.7786519,1.934947987648629e-10,0.9130434782608695
176,KIAA1598,0.52505684,2.0014015513410106e-10,0.9683794466403162
177,RPS17,2.1529906,2.1080258896227576e-10,0.549407114624506
178,CDCA7,1.5390139,2.3101713168471483e-10,0.7628458498023716
179,H2AFY,0.35588354,2.508499606033237e-10,0.9960474308300395
180,BSG,0.32761645,2.649490329320759e-10,0.9920948616600791
181,TRMT10C,0.48393214,2.8164244733567976e-10,0.9446640316205533
182,METTL9,1.3478746,2.9138482266381124e-10,0.8300395256916996
183,SEC16A,0.9454887,2.9328192758579993e-10,0.9130434782608695
184,AP5M1,1.0309037,3.014623770737365e-10,0.8023715415019763
185,PTPN9,1.2084386,3.2509504111060973e-10,0.7707509881422925
186,TIMP2,1.872364,3.2623168313562323e-10,0.6284584980237155
187,C15ORF48,3.3335195,3.930802738050416e-10,0.44664031620553357
188,MCM10,1.4371908,4.486050810099576e-10,0.7707509881422925
189,OFD1,0.65365124,5.171539275645088e-10,0.9644268774703557
190,SNAI2,0.8827995,5.765772256941538e-10,0.8458498023715415
191,ATP1B3,0.30412525,6.23314702854504e-10,0.9920948616600791
192,AAR2,0.67022747,7.509141510955797e-10,0.8656126482213439
193,CTSC,0.3365338,9.080701021030959e-10,1.0
194,RNF217,0.73832536,9.559883821296974e-10,0.9762845849802372
195,DEDD,0.5971234,1.1362549059957541e-09,0.9446640316205533
196,FERMT2,2.5408034,1.1402363712352461e-09,0.5810276679841897
197,ABT1,0.7456849,1.150921406033552e-09,0.8735177865612648
198,GOLPH3,0.7747587,1.2029971591347766e-09,0.9209486166007905
199,SPTLC1,0.45660037,1.885333675603331e-09,0.9446640316205533
200,RNF2,0.77890307,1.948314797922343e-09,0.8616600790513834
201,TIPARP,0.42723107,1.948314797922343e-09,0.9802371541501976
202,EIF4EBP1,0.7332416,1.990357801851964e-09,0.8695652173913043
203,EID1,0.521309,1.990357801851964e-09,0.9525691699604744
204,PXDC1,1.1446085,2.197208985626224e-09,0.7075098814229249
205,CTGF,2.2724078,2.295179282192201e-09,0.549407114624506
206,TMEM179B,0.48552456,2.4474492109192858e-09,0.9683794466403162
207,NAP1L4,0.29994208,2.516016639383965e-09,0.9960474308300395
208,YAP1,0.8939971,2.5922730550237337e-09,0.8932806324110671
209,HSPA14,0.74309677,2.954929515383032e-09,0.8695652173913043
210,DUSP14,0.8251664,2.956870973367846e-09,0.8181818181818182
211,RPS10,0.8582566,3.105475851070576e-09,0.7984189723320159
212,XXYLT1,1.2024163,3.1273435260691594e-09,0.6521739130434783
213,SRRT,0.9851505,3.3335193460657608e-09,0.7786561264822134
214,TLDC1,0.7082823,3.3335193460657608e-09,0.9051383399209486
215,SCPEP1,0.912952,3.364299797243344e-09,0.8300395256916996
216,CDC37L1,1.1893978,3.5780543268481066e-09,0.782608695652174
217,SCG5,3.0649166,4.009605668745902e-09,0.4268774703557312
218,TSFM,0.6580371,4.012360178315846e-09,0.8853754940711462
219,UBE2W,0.48292887,4.1010268758196314e-09,0.9960474308300395
220,ALKBH3,0.9286935,4.281373456176974e-09,0.8181818181818182
221,TSC22D1,0.49237847,4.419356867855674e-09,0.9683794466403162
222,FAP,5.808177,4.5360610782074425e-09,0.3794466403162055
223,MRPS21,0.45011857,4.655781172898626e-09,0.9841897233201581
224,CSPP1,0.8984678,4.928714397488999e-09,0.8853754940711462
225,CRYBG3,1.6369635,5.0232978843218325e-09,0.5533596837944664
226,HMBS,0.7048054,5.098026986213602e-09,0.8656126482213439
227,MINK1,2.5654514,5.173855569001589e-09,0.5177865612648221
228,PLCB4,3.049268,5.221413187482544e-09,0.44664031620553357
229,PMM2,0.56677014,5.530737992242401e-09,0.9604743083003953
230,RNASE7,2.0218523,5.664453728371326e-09,0.4782608695652174
231,PSTPIP2,0.8279949,5.664453728371326e-09,0.9130434782608695
232,EIF1AD,0.39333883,5.76469891734085e-09,0.9881422924901185
233,ZNF675,1.4512144,5.793904400640753e-09,0.6719367588932806
234,ZWINT,0.7022226,5.9962243654593935e-09,0.9051383399209486
235,EXOSC10,0.6411049,7.001527991674804e-09,0.9090909090909091
236,DLC1,1.2212662,7.204666223154686e-09,0.6324110671936759
237,CISD3,0.80729675,7.643783950994893e-09,0.857707509881423
238,SNORD12C,0.82416517,8.290953812386419e-09,0.7628458498023716
239,CAPRIN2,1.0063522,8.892430962655879e-09,0.8260869565217391
240,FAM111A,0.5806757,8.923850037350205e-09,0.9486166007905138
241,AKIRIN1,0.73917437,9.130578171511781e-09,0.924901185770751
242,DCTN2,0.6211932,9.341992031078527e-09,0.9288537549407114
243,DRG2,0.7601596,9.997693990516347e-09,0.8379446640316206
244,C20ORF197,15.481334,1.188661900653278e-08,0.36363636363636365
245,MLH1,1.0525562,1.2027227844695775e-08,0.8181818181818182
246,VSIG10,0.9552286,1.3223618946308197e-08,0.9011857707509882
247,ITGB8,0.6135987,1.6244818306293035e-08,0.9683794466403162
248,LIX1L,-0.042430162,1.6480300099387933e-08,0.549407114624506
249,GTF2E1,0.56223094,1.8155188692443823e-08,0.9565217391304348
250,RSAD2,2.5251749,2.317728135635331e-08,0.4308300395256917
251,SLC25A17,0.84969497,2.4765897478211917e-08,0.8063241106719368
252,WNT5B,19.337934,2.6480852926470228e-08,0.3557312252964427
253,DKK3,0.77321917,2.9930255980379024e-08,0.841897233201581
254,NT5C3A,0.45519397,3.0685021499309574e-08,0.9762845849802372
255,KRT8,0.56882733,3.207847507830883e-08,0.9209486166007905
256,GABPB2,0.68698156,3.218948955112985e-08,0.857707509881423
257,CCDC174,0.8825513,3.717274838868751e-08,0.841897233201581
258,CXCL1,1.4336416,3.9164231652809904e-08,0.6403162055335968
259,SLC30A4,1.8344225,3.946645313074817e-08,0.4980237154150198
260,LGMN,0.81704855,3.946645313074817e-08,0.8814229249011858
261,FLAD1,0.7115349,4.132479259748165e-08,0.841897233201581
262,HERC6,1.0221275,4.295902797892608e-08,0.7154150197628458
263,LINC00704,1.1965194,4.5372578409506486e-08,0.6245059288537549
264,FARP1,0.5812762,4.540893562221265e-08,0.5217391304347826
265,SPC24,0.59730893,4.7665039881701674e-08,0.8102766798418972
266,ANKEF1,0.892317,4.915196262822413e-08,0.7509881422924901
267,TRIM59,0.4340073,5.2412721620907815e-08,0.9920948616600791
268,CCNE2,1.0916492,5.5297324075574145e-08,0.6956521739130435
269,ZFY,20.068504,5.6969716848571234e-08,0.34782608695652173
270,KDELR2,0.3152261,5.716613158176722e-08,0.9881422924901185
271,SLC35F6,0.5524467,5.751463626708624e-08,0.9209486166007905
272,MBD2,0.49422923,5.930071895947182e-08,0.9486166007905138
273,CDC16,0.7832896,6.309960700131247e-08,0.8260869565217391
274,TBX3,1.1817454,6.620623491772587e-08,0.6007905138339921
275,MYO1C,0.5792124,6.69591621834214e-08,0.9604743083003953
276,ABHD2,0.9007985,6.719011333006645e-08,0.841897233201581
277,FRMD5,1.3902888,6.747783162431394e-08,0.6086956521739131
278,FST,0.7093177,7.603553592591088e-08,0.849802371541502
279,RNF34,0.53071785,7.83158494062969e-08,0.9209486166007905
280,PRPF39,0.77209634,8.024301646656468e-08,0.9486166007905138
281,IFI35,0.7399014,8.30778174379465e-08,0.7984189723320159
282,CCDC66,0.94182104,8.934863943811868e-08,0.83399209486166
283,PRAME,7.1837893,9.34615632326634e-08,0.34782608695652173
284,MAP2K3,1.0233316,9.575043886884989e-08,0.7075098814229249
285,OXSR1,0.86513656,9.91163995061576e-08,0.9130434782608695
286,EDN1,1.7139386,1.0066194912641995e-07,0.4743083003952569
287,METTL1,0.6605363,1.0179615191229347e-07,0.8379446640316206
288,TREX1,0.80876815,1.1278829534680085e-07,0.7786561264822134
289,ANLN,0.75171155,1.3084603232726589e-07,0.8932806324110671
290,ST3GAL6,1.1850004,1.327636330597119e-07,0.616600790513834
291,GRN,0.33075732,1.4686109778777012e-07,0.9802371541501976
292,PNPO,0.39518207,1.6130382187865246e-07,0.9683794466403162
293,FLRT3,2.3378634,1.6144051219250616e-07,0.4189723320158103
294,KNSTRN,0.58659047,1.8732556642344072e-07,0.83399209486166
295,HDAC2,0.36685604,1.9149794621640927e-07,0.9920948616600791
296,TMX4,0.73363626,1.9759361466546073e-07,0.8300395256916996
297,CNEP1R1,0.39815268,2.0613121103861896e-07,0.924901185770751
298,USP18,0.84286773,2.1017909041532268e-07,0.7351778656126482
299,WWP1,0.48395684,2.1196373210088442e-07,0.9367588932806324
300,MMP16,6.5220137,2.1268314111121832e-07,0.33992094861660077
301,CENPK,0.5084971,2.15578511550615e-07,0.9090909090909091
302,ATAD2,0.75576925,2.3872852360309514e-07,0.9802371541501976
303,TP63,0.772716,2.407488278965597e-07,0.9486166007905138
304,JAZF1,3.918451,2.496168735715517e-07,0.36363636363636365
305,AP5Z1,1.5046998,2.5343428899801075e-07,0.525691699604743
306,SEC22C,0.9792333,2.5343428899801075e-07,0.7747035573122529
307,KIAA2018,1.0117807,2.5686828676699715e-07,0.7865612648221344
308,NIPAL2,2.108172,2.5709042081726707e-07,0.4426877470355731
309,SEC23B,0.4119972,2.661034797938505e-07,0.9841897233201581
310,SAMD4A,1.6515291,2.8101555013128806e-07,0.5770750988142292
311,SERPINA1,2.1690636,3.047674395915703e-07,0.43873517786561267
312,RIMKLB,0.79588014,3.2500951339617394e-07,0.758893280632411
313,AATF,0.47617102,3.3186161424690517e-07,0.9446640316205533
314,PIGB,0.9810281,3.474187757908273e-07,0.6007905138339921
315,DIAPH3,0.7250952,3.5063742346527773e-07,0.7747035573122529
316,FASTKD5,0.7665443,3.5300667149850796e-07,0.7944664031620553
317,GPR27,19.29253,3.5774777483431264e-07,0.32806324110671936
318,MED19,0.6450366,3.625510834227362e-07,0.849802371541502
319,PAPD7,0.8612401,3.6833345076809894e-07,0.7114624505928854
320,RNF40,0.94633675,3.686580746310725e-07,0.7905138339920948
321,RFC3,1.1135256,3.792244202511585e-07,0.7944664031620553
322,SFXN4,0.7720334,3.9008421851291435e-07,0.8102766798418972
323,ZNF140,0.67384464,3.914007003192662e-07,0.5296442687747036
324,SENP2,0.31244907,4.049614320548267e-07,0.9723320158102767
325,TRNAU1AP,0.75071156,4.175699492483353e-07,0.857707509881423
326,CTNNAL1,0.40783352,4.348459831199622e-07,0.9090909090909091
327,ADAM12,1.9467313,4.41746337692303e-07,0.48616600790513836
328,RNF130,1.2383081,4.982519503456651e-07,0.541501976284585
329,MFAP2,1.1914586,5.023956846530805e-07,0.541501976284585
330,C11ORF49,0.8831012,5.082750137846844e-07,0.7549407114624506
331,NUP93,0.51257485,5.301171136381984e-07,0.9565217391304348
332,RPL39L,0.48876992,5.305915338856428e-07,0.8735177865612648
333,NPIPB5,1.1072432,5.307173025490323e-07,0.6245059288537549
334,GPAA1,0.8126193,5.307173025490323e-07,0.758893280632411
335,FILIP1L,0.8880014,5.511534545778589e-07,0.6758893280632411
336,TMEM87A,0.26188216,5.822662490032357e-07,0.9881422924901185
337,TMEM128,0.69819635,6.308846161168273e-07,0.7984189723320159
338,CD3EAP,0.98825514,6.784370573343204e-07,0.7154150197628458
339,IRX2,0.96817696,7.444642385445553e-07,0.8142292490118577
340,ASUN,0.6496963,7.444642385445553e-07,0.9011857707509882
341,AGO2,1.0811011,8.036587977066232e-07,0.7075098814229249
342,CFLAR,0.69711167,8.181632106119532e-07,0.8260869565217391
343,FHL1,0.37914413,8.228840332202545e-07,0.38735177865612647
344,IL6,1.9025517,8.520564393856058e-07,0.5098814229249012
345,OGN,1.6921756,9.016451736738575e-07,0.49407114624505927
346,PGBD1,0.9197164,9.388784707873982e-07,0.6758893280632411
347,NUDT21,0.40403226,9.51138271932561e-07,0.9841897233201581
348,RPS6KB1,0.631661,9.589155991341355e-07,0.8893280632411067
349,TFG,0.26120964,9.597844252603477e-07,0.9881422924901185
350,OIP5-AS1,0.52827334,9.653020920403606e-07,0.9367588932806324
351,HIST1H2AC,1.1558714,1.1182707048461654e-06,0.5375494071146245
352,MRPL14,0.23942323,1.1447523712489177e-06,0.9762845849802372
353,DDX60L,0.5736848,1.1596108119660824e-06,0.8972332015810277
354,KANSL1L,0.94383883,1.1802995388735093e-06,0.6758893280632411
355,TBCC,1.0980341,1.228621148373299e-06,0.5889328063241107
356,CDCP1,0.31965533,1.3223320970270046e-06,0.9920948616600791
357,ARGLU1,0.3468692,1.326696010735215e-06,0.9960474308300395
358,NXT1,0.5233021,1.3579547239866603e-06,0.8379446640316206
359,GFM1,0.39715195,1.4247265260879171e-06,0.9644268774703557
360,MID1,0.8668832,1.4465355695232328e-06,0.7944664031620553
361,KATNA1,0.8921795,1.4513088245672391e-06,0.8142292490118577
362,ATG3,0.3805914,1.4770208451338243e-06,0.9723320158102767
363,MRPL55,0.30285472,1.614682940430627e-06,0.9644268774703557
364,OMD,1.2290238,1.6354252972256576e-06,0.5098814229249012
365,ATF2,0.6529296,1.6967700007403005e-06,0.849802371541502
366,LOX,2.749108,1.6967700007403005e-06,0.45454545454545453
367,WASH3P,1.1064601,1.6967700007403005e-06,0.6245059288537549
368,KLHL9,0.6107354,1.7712411326186695e-06,0.8814229249011858
369,SPTLC3,5.9113903,1.7712411326186695e-06,0.31620553359683795
370,NUDT1,0.4610663,1.8109523584934938e-06,0.8735177865612648
371,DPH6,0.62374,1.9046334351830868e-06,0.8063241106719368
372,SERPINE2,0.6123647,2.0001284436722694e-06,0.8260869565217391
373,PAK1IP1,0.40496293,2.0161517963043672e-06,0.9446640316205533
374,FBXO42,0.9653474,2.0323016358897227e-06,0.7470355731225297
375,POLM,1.438054,2.0389751266234205e-06,0.4150197628458498
376,LMNB2,0.8196847,2.0785756692289297e-06,0.841897233201581
377,SPCS3,0.3251974,2.2584371995679413e-06,0.9920948616600791
378,EMC8,0.6235413,2.2764678436362552e-06,0.841897233201581
379,SOX4,0.7892966,2.302159811926097e-06,0.857707509881423
380,CA12,1.5194831,2.5739628479814006e-06,0.6007905138339921
381,KRT18,0.3969144,2.7180644724752166e-06,0.9169960474308301
382,MAT2A,0.5470855,2.7205832034988944e-06,0.8893280632411067
383,IFIH1,0.878004,2.806647417655297e-06,0.6837944664031621
384,CTSS,3.602448,2.8288947583817666e-06,0.3715415019762846
385,KYNU,0.66556096,2.8672485213910277e-06,0.7430830039525692
386,KLHL42,1.2415731,3.1009266116477696e-06,0.6245059288537549
387,WDR73,0.59011114,3.1838066746651256e-06,0.849802371541502
388,GPR125,0.7045366,3.2612780649999902e-06,0.8774703557312253
389,SLC25A37,0.27079213,3.4886420278543628e-06,0.9762845849802372
390,SUZ12,0.371258,3.57657129060365e-06,0.9841897233201581
391,SEC61A1,0.37337112,3.604706586330074e-06,0.9130434782608695
392,TAF2,0.32053265,3.6666470807589634e-06,0.9723320158102767
393,KMT2D,1.2310197,3.690423686735598e-06,0.5454545454545454
394,CSRP2BP,1.1486436,4.0104379666457225e-06,0.5731225296442688
395,SHISA2,4.517517,4.0104379666457225e-06,0.308300395256917
396,AFF4,0.64143944,4.032625244725434e-06,0.9565217391304348
397,POLE2,1.3613787,4.194877103835396e-06,0.6363636363636364
398,CPNE1,0.19486396,4.227725728857832e-06,1.0
399,EXO1,1.3569885,4.260826795760425e-06,0.7075098814229249
400,TNFRSF12A,0.47298053,4.333626398705264e-06,0.9762845849802372
401,FEZ1,0.753474,4.387535685114378e-06,0.6996047430830039
402,SYNGR2,0.59299797,4.503354130615109e-06,0.8616600790513834
403,ATF7IP2,2.595406,4.580146820940454e-06,0.4150197628458498
404,FSD1L,0.9929493,4.605406967172687e-06,0.6324110671936759
405,HIVEP3,4.8695483,4.862246477829068e-06,0.33992094861660077
406,MICB,1.4151402,4.922490910942023e-06,0.43478260869565216
407,MYBL1,1.3778892,4.972140822192934e-06,0.5928853754940712
408,EPHB2,0.84521997,5.2199691000082e-06,0.7984189723320159
409,SULF2,0.67877746,5.4848048856120425e-06,0.8458498023715415
