,gene_name,log_fc,pvals_adj,pts
194,OTUD6B,1.1720623,5.14949034620667e-07,0.8974358974358975
195,NCKAP5,1.2843528,5.376975388241314e-07,0.7051282051282052
196,MAP1B,0.7834274,5.771983856347074e-07,0.8846153846153846
197,GNG4,1.7667668,5.771983856347074e-07,0.6153846153846154
198,CROT,0.8233276,5.825306362640339e-07,0.9230769230769231
199,CDH3,0.6086177,6.709898873674196e-07,1.0
200,SLC52A1,1.4256978,6.961311366593584e-07,0.6538461538461539
201,ZIC2,1.2964194,7.423513425547727e-07,0.8205128205128205
202,C3ORF14,0.9783449,7.607374099301737e-07,0.8076923076923077
203,DNAJB4,0.80149174,8.621714504320501e-07,0.9358974358974359
204,AUTS2,1.0818182,8.727746171989547e-07,0.7307692307692307
205,POLG2,0.9952877,9.13525043891804e-07,0.8589743589743589
206,TIMP4,3.3902056,9.766877587066262e-07,0.5128205128205128
207,ZNF3,1.5082495,1.1501410685381799e-06,0.717948717948718
208,RPA2,0.6649045,1.2252972048053712e-06,0.9743589743589743
209,DSG2,0.4233812,1.2403828523327316e-06,1.0
210,C17ORF89,0.94326746,1.2593022196451148e-06,0.7692307692307693
211,HELLS,0.5854544,1.3020832781476452e-06,1.0
212,CYB5R2,1.564367,1.3955868146227912e-06,0.5512820512820513
213,TIMM44,0.527316,1.3955868146227912e-06,0.9743589743589743
214,RB1CC1,1.0912766,1.4253430100228065e-06,1.0
215,DDX4,1.3209805,1.4690774943081276e-06,0.6538461538461539
216,ECM2,1.3221977,1.6315347026193014e-06,0.6666666666666666
217,ROGDI,1.8076859,1.732149229321771e-06,0.6538461538461539
218,USB1,0.56838554,1.737652771235119e-06,0.9230769230769231
219,BCKDHB,1.2563157,2.0951501395139054e-06,0.7435897435897436
220,HIF1A,0.9252142,2.0951501395139054e-06,1.0
221,PLTP,2.4594502,2.095599380386785e-06,0.5256410256410257
222,MRPL10,0.6201475,2.1084657478668037e-06,0.9487179487179487
223,DHCR7,0.757325,2.266190179594113e-06,0.8974358974358975
224,LYSMD1,1.2565618,2.273462885618567e-06,0.717948717948718
225,RAB34,0.4637716,2.280772686552161e-06,0.9487179487179487
226,SH3YL1,0.9467455,2.3016091199654654e-06,0.8846153846153846
227,UBE2B,0.9784624,2.330146291584381e-06,1.0
228,LINC00963,1.2504103,2.4942648605717756e-06,0.8589743589743589
229,PRPF40A,0.6614128,2.7009411383456786e-06,1.0
230,CLU,0.8467788,2.932668210106777e-06,0.9743589743589743
231,SCARNA22,1.577405,2.9862483152095643e-06,0.5512820512820513
232,PSCA,2.0342643,3.138641858051429e-06,0.5128205128205128
233,PLEKHA6,2.0880585,3.6739836218599943e-06,0.5
234,MSH2,0.73435545,3.675194294469155e-06,0.8461538461538461
235,ALDH1B1,0.53825444,3.74071192473857e-06,0.9615384615384616
236,RFC5,0.88893884,4.37768097371828e-06,0.9102564102564102
237,NUP205,0.83151895,4.380824183508742e-06,0.8974358974358975
238,GLB1L2,2.650667,4.5116851596228915e-06,0.46153846153846156
239,TTC22,1.1232004,4.6198386429379065e-06,0.6923076923076923
240,PTAFR,1.1786405,4.6198386429379065e-06,0.7435897435897436
241,INPP4B,0.46254736,4.840095493039269e-06,0.9871794871794872
242,CPA4,1.5322379,5.02527897462459e-06,0.5769230769230769
243,PAPD4,2.2191992,5.145455503035624e-06,0.782051282051282
244,ZBTB21,0.8472225,5.58185076544298e-06,0.7692307692307693
245,TRMT12,1.9572785,5.632038183309727e-06,0.5256410256410257
246,C19ORF48,0.48903707,6.100617600126789e-06,0.9871794871794872
247,SERPINB13,0.6802186,6.782549292189068e-06,0.9615384615384616
248,JUP,0.60561675,7.025266896237843e-06,0.9871794871794872
249,KNOP1,0.38665166,7.256124524123414e-06,0.9487179487179487
250,ISL1,2.0955076,7.279890853420995e-06,0.48717948717948717
251,LPAR2,1.1687943,7.303767505405622e-06,0.6794871794871795
252,SELK,0.77351457,8.202787467308802e-06,0.9615384615384616
253,PTHLH,1.1514692,8.229620564740337e-06,0.8589743589743589
254,AKAP13,0.5950451,8.514851697858719e-06,1.0
255,KCNK1,0.68983364,8.764628922422485e-06,0.8846153846153846
256,CDKL1,1.0966206,1.0303140134084966e-05,0.7307692307692307
257,PSMD13,0.41777888,1.0481378839177283e-05,0.9871794871794872
258,WBP1L,0.7846209,1.133278658542158e-05,0.8333333333333334
259,GINS2,0.7406156,1.1565800208646579e-05,0.8205128205128205
260,DEF8,0.5071933,1.1603622032707922e-05,0.8974358974358975
261,VTRNA1-3,0.58423245,1.183623419940431e-05,0.7564102564102564
262,INTU,1.306424,1.243015880818607e-05,0.782051282051282
263,CPSF4,1.2835778,1.2505386144115906e-05,0.6666666666666666
264,TSPO,0.33087653,1.2755551613818937e-05,1.0
265,ODC1,0.5722442,1.2910462845199172e-05,0.9743589743589743
266,HSD17B11,1.0000168,1.2952985355647203e-05,0.7051282051282052
267,CASP8,0.8439222,1.4042191863396793e-05,0.9615384615384616
268,SCYL1,1.1455884,1.4922543484313333e-05,0.717948717948718
269,MAPK8,0.9173405,1.5260875535399463e-05,0.7307692307692307
270,SLC43A3,1.4777577,1.531933758244542e-05,0.5641025641025641
271,MPZL3,0.55238354,1.5589736361032133e-05,0.9487179487179487
272,ZFP36L2,0.38356748,1.564109856229622e-05,1.0
273,CLUH,0.9007955,1.605718816020355e-05,0.7564102564102564
274,ITPRIPL2,0.7733135,1.7538605117304047e-05,0.9487179487179487
275,CFH,0.9513204,1.9088228726605287e-05,0.7051282051282052
276,PPP1R14C,0.66413844,2.0352685755142437e-05,0.9743589743589743
277,STOM,0.5545134,2.0352685755142437e-05,1.0
278,AP1AR,0.8961831,2.2000961719428072e-05,0.8205128205128205
279,SFTA1P,0.8704093,2.2100605584706976e-05,0.7564102564102564
280,TRPT1,0.6772052,2.2100605584706976e-05,0.9230769230769231
281,FAM25C,0.32158998,2.2173812642755086e-05,0.9358974358974359
282,EMC10,1.1389679,2.344141765001983e-05,0.6538461538461539
283,PCOLCE2,1.6648779,2.3675578250333124e-05,0.5256410256410257
284,TRIM16,0.3217561,2.3769551535525603e-05,1.0
285,TGIF1,0.35688686,2.3769551535525603e-05,1.0
286,LINC00162,0.9292955,2.3976901250715285e-05,0.7307692307692307
287,RAET1G,1.3099977,2.4315943847069962e-05,0.7051282051282052
288,HSPB8,1.0258793,2.6274493619612402e-05,0.6410256410256411
289,PARL,0.44383577,2.6274493619612402e-05,0.9615384615384616
290,CBR3-AS1,1.1110932,2.7492274784732735e-05,0.5897435897435898
291,ANKRD2,2.201833,2.7492274784732735e-05,0.4358974358974359
292,LINC00491,0.87147486,2.8121672133475854e-05,0.717948717948718
293,SGCE,0.7683815,2.9461162021215832e-05,0.782051282051282
294,MYO1E,0.3793779,2.948111122929006e-05,0.9871794871794872
295,NAPB,1.7757647,2.99746994217857e-05,0.6025641025641025
296,DPH2,0.89054006,3.0234790278765536e-05,0.782051282051282
297,SPG20,0.49930456,3.392392434626108e-05,0.9230769230769231
298,C1QTNF6,0.9656896,3.467106357761309e-05,0.7051282051282052
299,HMGA2,1.0823193,3.611785010940156e-05,0.8974358974358975
300,NR2F6,2.0202181,3.6454095968800534e-05,0.6282051282051282
301,U2AF1L4,1.2230729,3.794629472904139e-05,0.6025641025641025
302,CYP2J2,1.9811126,3.870348777087993e-05,0.46153846153846156
303,SUB1,0.6301318,4.119358096720479e-05,1.0
304,ISYNA1,1.8103442,4.143863623358171e-05,0.5
305,S100A14,0.4737434,4.146772942382621e-05,1.0
306,MAP2K1,0.46009186,4.1823791786357876e-05,0.9743589743589743
307,TRMT11,0.7026394,4.2293254646826794e-05,0.9358974358974359
308,ALKBH2,0.7313019,4.442235746600365e-05,0.8205128205128205
309,GSKIP,0.6179361,4.5037217488713876e-05,0.8974358974358975
310,NET1,0.51325214,4.5423096970298574e-05,0.9743589743589743
311,SERPINB2,0.53472567,4.584531930389646e-05,0.9615384615384616
312,NLRP1,0.5630305,4.764902238916042e-05,0.9615384615384616
313,NT5C,1.4763284,4.764902238916042e-05,0.717948717948718
314,TENM3,0.6831514,5.1636259794828335e-05,0.8717948717948718
315,RRN3P1,1.3894461,5.459815820637345e-05,0.5512820512820513
316,AGO3,0.6051172,5.782817664241321e-05,0.8974358974358975
317,SLC25A51,0.64962405,5.9840005298423446e-05,0.7948717948717948
318,GBP6,0.8063484,6.527425806212562e-05,0.7692307692307693
319,KLF10,0.47251177,6.527425806212562e-05,0.9487179487179487
320,OR2A1-AS1,1.0298961,6.582651430901869e-05,0.6666666666666666
321,AP1M2,0.7162989,6.741036386386175e-05,0.9230769230769231
322,KLHL8,0.8400785,6.867873749444756e-05,0.7435897435897436
323,C4ORF29,0.89597505,6.925879255118876e-05,0.7307692307692307
324,AADAC,1.4790322,6.984366538027632e-05,0.4358974358974359
325,MTUS1,1.7536411,7.115599704194253e-05,0.782051282051282
326,PSMG4,1.9421211,7.398471411485755e-05,0.6923076923076923
327,LY6D,0.74814916,7.460790715650451e-05,0.7692307692307693
328,AFMID,0.4036345,7.562008056954887e-05,1.0
329,C8ORF76,0.47684282,7.606301625747112e-05,0.8333333333333334
330,HSPBP1,1.1784822,7.927865902941006e-05,0.6282051282051282
331,MAOB,2.2950542,8.523682354748145e-05,0.41025641025641024
332,DNAJA3,0.8136487,8.933819169430887e-05,0.9230769230769231
333,NEIL3,1.2597734,9.222275438159154e-05,0.6025641025641025
334,SNAPC5,0.31399244,9.346258428651519e-05,0.9743589743589743
335,LRRC61,2.031926,0.0001023670843287349,0.47435897435897434
336,DDX41,0.6910463,0.00010295984618076583,0.8461538461538461
337,TMEM216,0.7576054,0.0001066115641601811,0.782051282051282
338,GMPPA,1.4904225,0.00010939563577726332,0.7307692307692307
339,BCL7B,0.9685663,0.00011113320633742013,0.7435897435897436
340,RAB11FIP1,1.1194515,0.0001113039647257014,0.7307692307692307
341,TNC,0.3997847,0.00011715837671343132,0.9743589743589743
342,SELM,0.71428245,0.00011715837671343132,0.9102564102564102
343,TSPAN1,0.4953004,0.00012517884337361477,0.9230769230769231
344,NDUFAF6,0.9377467,0.00013304214846524896,0.8205128205128205
345,LINC00603,2.1359873,0.00013794542223967632,0.41025641025641024
346,ARFIP1,0.47817686,0.00014220534684333212,0.9615384615384616
347,ARL14,1.1503416,0.00014278094147164534,0.5897435897435898
348,HPDL,3.6569924,0.00014573976898348386,0.3974358974358974
349,UBXN8,1.5188587,0.00014693685079923607,0.5769230769230769
350,OSGEP,0.62688875,0.0001481435242812778,0.8076923076923077
351,LINC00707,1.2846247,0.00014899276189691036,0.5256410256410257
352,CNPY2,0.5477183,0.00015369909222634576,0.9358974358974359
353,SRM,0.6066333,0.00015751037159813356,0.9230769230769231
354,MT1X,0.33170044,0.00015841211423737336,0.9615384615384616
355,PGAM5,0.58390754,0.00016978458861324232,0.9743589743589743
356,ENTPD4,1.2798659,0.00018031737779867376,0.6923076923076923
357,CCDC84,1.2154819,0.00018900170318054442,0.7435897435897436
358,CYP2S1,0.75784737,0.00019776557385929383,0.7435897435897436
359,GLS,0.71352506,0.0001990491241069203,0.9743589743589743
360,C17ORF62,1.2634742,0.00020163965698300024,0.6923076923076923
361,POLB,0.64528906,0.00021164265115539857,0.7948717948717948
362,ZNF397,1.4896121,0.00021336519954675713,0.6282051282051282
363,STAC,2.1861057,0.00021336519954675713,0.4358974358974359
364,SLC7A8,0.8304416,0.00021336519954675713,0.6923076923076923
365,ATXN1L,0.6961316,0.00021561327380888255,0.7564102564102564
366,ELOVL4,0.7791763,0.0002164916184320788,0.717948717948718
367,C11ORF31,0.38982967,0.0002164916184320788,1.0
368,CRABP2,0.6953633,0.00022054295266860443,0.9358974358974359
369,PROSER1,1.0001236,0.00022286422391152227,0.6923076923076923
370,HAUS8,1.0216504,0.00022848480746216613,0.782051282051282
371,NPL,0.83331776,0.0002331167174281941,0.6794871794871795
372,STON2,0.47746176,0.00023314018243994372,0.9487179487179487
373,TMEM60,0.41616917,0.00023314018243994372,0.9230769230769231
374,FAM83B,0.53481793,0.00023314018243994372,0.9230769230769231
375,ARMCX3,0.75372523,0.00024267525268226333,0.6794871794871795
376,KIAA0232,1.2317433,0.0002446320404018591,0.7948717948717948
377,RNF216P1,0.4967818,0.00024660411629629897,0.8461538461538461
378,THUMPD2,0.70615983,0.0002530048607261902,0.8205128205128205
379,WSB1,0.38327745,0.0002583264400842457,0.9743589743589743
380,PLD6,0.8667999,0.00027206174274609166,0.5512820512820513
381,MYEOV,1.0178306,0.00027359211960110345,0.6410256410256411
382,TUBE1,0.68129,0.00030042072046266677,0.7948717948717948
383,SNHG7,2.8259056,0.00030281831144381155,0.6282051282051282
384,PLAGL1,1.4797843,0.00030668408729734453,0.4358974358974359
385,C22ORF39,0.9878968,0.00030891775617622377,0.782051282051282
386,MOB1B,0.6050851,0.00030891775617622377,0.8333333333333334
387,ANXA10,0.5609385,0.00031609914133491667,0.7435897435897436
388,NRG4,0.85940135,0.0003163665633708925,0.7051282051282052
389,SNF8,0.43371558,0.00033565712679418415,0.9615384615384616
390,CRYBB2P1,0.71220905,0.0003402101664262192,0.8846153846153846
391,TRIM6,1.101081,0.0003421063559907371,0.6666666666666666
392,TXK,1.8935158,0.00034482343955704426,0.3717948717948718
393,SUGT1,0.6835726,0.00036575503525362163,0.9615384615384616
394,KRT17,0.30573806,0.00036778740150118127,0.9871794871794872
395,LRRC42,0.6223694,0.00036928062435348936,0.8589743589743589
396,ERP29,0.15637565,0.00036959708628534095,0.9743589743589743
397,PREB,0.91072565,0.0003742726104544109,0.6923076923076923
398,RDH13,1.0193851,0.00039253235146427925,0.6025641025641025
399,PIGW,1.0532795,0.00039378696265659254,0.782051282051282
400,LRTOMT,0.7094267,0.0004126895761894222,0.7564102564102564
401,SDC1,0.23924059,0.0004267226267398862,1.0
402,AP3S2,0.8689523,0.0004361140435305146,0.7564102564102564
403,BIK,0.6166554,0.00046763508916962263,0.9871794871794872
404,TMEM223,0.44945928,0.0004738817886208318,0.9102564102564102
405,SDPR,1.8752034,0.00047910153095719185,0.3974358974358974
406,NSG1,1.5014907,0.0004895799852733812,0.47435897435897434
407,KRT80,0.6257054,0.0005046086667257988,0.8076923076923077
408,RASSF4,1.5263509,0.0005227777113207065,0.47435897435897434
409,VIPAS39,0.64768016,0.0005520620381004956,0.782051282051282
410,ITGA4,4.1379657,0.0005525337271482186,0.32051282051282054
411,GLRX5,0.6147537,0.0005530068087882845,0.8333333333333334
412,DAPP1,0.47921562,0.0005629083949926589,0.9615384615384616
413,PRPSAP1,0.70305717,0.0005777465311431232,0.7948717948717948
414,GNG12,0.27388337,0.0005795653931420101,1.0
415,TRMT44,1.8387319,0.0005912666164344593,0.44871794871794873
416,UPF3B,0.60802025,0.0006045689318728862,0.9871794871794872
417,C10ORF35,1.2121682,0.0006106302469020091,0.48717948717948717
