,gene_name,log_fc,pvals_adj,pts
5735,MID1IP1,-0.9587006,0.7775912075417905,0.15019762845849802
5736,SH3BGR,-1.0471145,0.7765096370205351,0.11462450592885376
5737,MIR3654,-0.61122584,0.7765096370205351,0.1067193675889328
5738,LRAT,-1.4262245,0.7765096370205351,0.07509881422924901
5739,ZNF211,-0.42374784,0.7756616554328948,0.233201581027668
5740,RP9P,-0.8445408,0.7756616554328948,0.5652173913043478
5741,C17ORF78,-4.120801,0.7756616554328948,0.03557312252964427
5742,TTC5,-0.08279315,0.7756616554328948,0.6086956521739131
5743,SKIDA1,-1.1480955,0.7752802973198636,0.16996047430830039
5744,TTYH1,-4.9533195,0.7752802973198636,0.03557312252964427
5745,C16ORF95,-2.418906,0.7752802973198636,0.019762845849802372
5746,CYBRD1,0.14072528,0.7751332983086984,0.3201581027667984
5747,ADCY10P1,-0.6095729,0.7738195292651018,0.13438735177865613
5748,BEX5,-0.15923996,0.7725069341867566,0.20948616600790515
5749,C8ORF37,-0.11294929,0.7714282228290923,0.3241106719367589
5750,SYNPO2,-1.0114535,0.7714282228290923,0.03162055335968379
5751,DCAF4L1,-0.14711697,0.7714282228290923,0.1541501976284585
5752,KCTD2,-0.40392277,0.7705828419566833,0.3715415019762846
5753,IER5L,-1.4283181,0.7695052803252334,0.05928853754940711
5754,BAG6,-1.3672407,0.7695052803252334,0.758893280632411
5755,FBXL6,-0.27561766,0.7688933979144539,0.22134387351778656
5756,RGS13,-1.641578,0.7688933979144539,0.03162055335968379
5757,ZC3H7A,-0.25429568,0.7670464660091592,0.8537549407114624
5758,ZBTB42,-1.4537019,0.7665086835187975,0.03162055335968379
5759,HIST3H2BB,-1.7912835,0.7654336243186584,0.03162055335968379
5760,KLHDC8B,-0.4135033,0.7653754551447726,0.1067193675889328
5761,FUBP3,-0.12266204,0.7645334946281599,0.8932806324110671
5762,RAD9B,-0.42839217,0.7632267446598272,0.13438735177865613
5763,ZNF48,-0.38114998,0.7623857746819915,0.06719367588932806
5764,IL18R1,0.19146185,0.7623857746819915,0.25296442687747034
5765,SPATA7,-1.0056295,0.7615452584278701,0.4505928853754941
5766,LAMTOR4,-0.1431084,0.7604729209831921,0.9644268774703557
5767,BRCA1,-0.15136747,0.7604729209831921,0.8932806324110671
5768,LINC00311,-1.3706496,0.7578669197047182,0.043478260869565216
5769,TRMT10B,-0.1169337,0.7567970153552903,0.8616600790513834
5770,CCDC149,-1.0200939,0.7541975725700161,0.06719367588932806
5771,MISP,-0.10915452,0.7538944467001919,0.616600790513834
5772,SLC1A4,0.29887727,0.7533607117161552,0.383399209486166
5773,LEAP2,-0.5460955,0.7520633513997681,0.16205533596837945
5774,WFDC3,-0.6837607,0.7517605495625187,0.15019762845849802
5775,PLXDC1,-2.5851343,0.7512275103822402,0.003952569169960474
5776,HIST1H1A,0.20673855,0.7501619554140475,0.28063241106719367
5777,KANSL2,-0.07805391,0.7496294399872447,0.8932806324110671
5778,TRIM55,-6.363103,0.7449903931761332,0.003952569169960474
5779,FUK,-0.25975156,0.7449903931761332,0.1541501976284585
5780,GPR85,-7.4749045,0.743929090183926,0.003952569169960474
5781,PALD1,-6.3470073,0.743929090183926,0.003952569169960474
5782,GSDMB,-0.13897397,0.743929090183926,0.1857707509881423
5783,SEPT1,-1.1481994,0.743929090183926,0.02766798418972332
5784,LINC00632,-5.99575,0.743929090183926,0.003952569169960474
5785,SYT5,-1.056807,0.7424939834781755,0.08300395256916997
5786,SPINK4,-2.1568885,0.7419640263905701,0.015810276679841896
5787,BAALC,-1.9058443,0.7414342467467929,0.05928853754940711
5788,TMEM150A,-0.111055404,0.7401469913896885,0.14624505928853754
5789,SCML2,-0.9925927,0.7401469913896885,0.06719367588932806
5790,HPGD,-2.0485213,0.7400742513077267,0.015810276679841896
5791,CSGALNACT1,-1.8215277,0.7382593050626016,0.043478260869565216
5792,TRPC4,-2.491329,0.7377307724493548,0.015810276679841896
5793,HSF2,-1.6482816,0.7341090632512681,0.6956521739130435
5794,NFASC,-0.766382,0.7328283191703306,0.15019762845849802
5795,GABRA3,-2.9632885,0.7328283191703306,0.015810276679841896
5796,SFN,-0.06699508,0.7284682114170182,0.924901185770751
5797,PARD6B,-0.08305168,0.7238231193562508,0.9802371541501976
5798,ABRA,-0.32579753,0.7229268523397133,0.06324110671936758
5799,PLXNA4,-1.0060846,0.7224036732579734,0.07905138339920949
5800,MSMB,-1.9427197,0.7224036732579734,0.02766798418972332
5801,HNRNPA1P33,-0.16895166,0.7221052827096902,0.6007905138339921
5802,CPB1,-4.6983976,0.7221052827096902,0.015810276679841896
5803,PTGES2,-0.0560984,0.718001043709345,0.5928853754940712
5804,ONECUT3,-2.3835468,0.7171820007325376,0.08695652173913043
5805,RASSF9,-1.4058012,0.7168845258816516,0.039525691699604744
5806,CC2D1A,-1.7526549,0.7163634665897393,0.3359683794466403
5807,UNC13D,-3.150522,0.7153219045454254,0.11857707509881422
5808,LEPREL2,-0.34767082,0.7150248473859604,0.06324110671936758
5809,FGL2,-2.694994,0.7145044380816625,0.02766798418972332
5810,IQCC,-1.1873484,0.7136874844497032,0.24110671936758893
5811,LOH12CR2,-1.6268055,0.7136874844497032,0.039525691699604744
5812,MYH3,-0.0672615,0.7136874844497032,0.08695652173913043
5813,SEMA3C,-0.1249369,0.7135416668690452,0.849802371541502
5814,FHIT,-0.97042966,0.7116864726689288,0.09090909090909091
5815,GATA4,-1.8878596,0.7103524895506389,0.039525691699604744
5816,SDSL,-0.6871774,0.7070196677308355,0.1422924901185771
5817,TOB1-AS1,-3.7229693,0.7065020760146945,0.02766798418972332
5818,NAT9,-0.2024089,0.7054674597972036,0.5573122529644269
5819,EMP1,-0.13060424,0.7046558898483735,0.932806324110672
5820,TMEM116,0.24392314,0.7046558898483735,0.42292490118577075
5821,LMCD1-AS1,-0.9948497,0.7008935383193089,0.09090909090909091
5822,CRIPAK,-0.5522551,0.6996419672017912,0.12648221343873517
5823,CGRRF1,-0.4818869,0.6983188571520254,0.7114624505928854
5824,UBAP1L,-1.2718365,0.6972903231971984,0.06324110671936758
5825,UPK2,-3.100422,0.6967763436640171,0.011857707509881422
5826,FLT3LG,-1.3288797,0.6967763436640171,0.023715415019762844
5827,TMEM105,-2.2406304,0.6967039268417017,0.039525691699604744
5828,VWA7,-1.0281858,0.6961901453946545,0.023715415019762844
5829,CA6,-2.5713778,0.695383775777082,0.011857707509881422
5830,TOP1MT,-0.0921353,0.6943573735302498,0.6205533596837944
5831,WDR90,-0.7813446,0.6935521275049749,0.37549407114624506
5832,CTNNB1,-0.024990926,0.6925270828049684,1.0
5833,KCNB2,-4.29336,0.6912827979834649,0.011857707509881422
5834,BCYRN1,-0.7777664,0.6912827979834649,0.3201581027667984
5835,ACCS,-0.23925582,0.6904793151172869,0.1422924901185771
5836,DMAP1,-0.51595014,0.6904793151172869,0.48616600790513836
5837,SLC37A2,-0.002649582,0.6904077480192333,0.33992094861660077
5838,CASC10,0.022434391,0.6881434746912293,0.23715415019762845
5839,FGD3,-0.9492708,0.6878524473578271,0.04743083003952569
5840,NPFFR1,-2.619231,0.686831690252166,0.023715415019762844
5841,SLC12A9,-0.39853162,0.686831690252166,0.15019762845849802
5842,SECTM1,-0.8231732,0.6832726229887115,0.12648221343873517
5843,WNT10B,-2.535785,0.6822552673931852,0.023715415019762844
5844,ARL9,-1.3588302,0.6810196518958633,0.04743083003952569
5845,COPS7B,-0.8082903,0.6810196518958633,0.5770750988142292
5846,MCMDC2,0.017250491,0.6767438632155856,0.2766798418972332
5847,KATNAL2,-1.7431054,0.6745025281171393,0.03557312252964427
5848,GPR137B,-0.2525558,0.6745025281171393,0.22134387351778656
5849,MLLT4-AS1,-2.1999948,0.6737095314401329,0.03557312252964427
5850,GLIPR1L1,-0.6649375,0.671977866407954,0.1422924901185771
5851,CASC9,-0.13198665,0.6714735325812315,0.4308300395256917
